id;vin_number;registration_number;date_sent_to_fic;date_fixed;milage;car_element_name;fault_severity;cost;mechanics_report
3626;U21LFXTU91101873;Q0101873;2000-08-04;2000-08-09;20833;Wydech;5;9930;Komentarz mechanika
3627;U21LFXTU91101873;Q0101873;2000-08-09;2000-08-13;20752;Wydech;10;9801;Komentarz mechanika
3628;U21LFXTU91101873;Q0101873;2000-08-13;2000-08-22;20822;Hamulce;5;969;Komentarz mechanika
3629;O90ICPLM65101875;E6101875;2000-08-01;2000-08-03;16999;Wydech;9;7868;Komentarz mechanika
3630;O90ICPLM65101875;E6101875;2000-08-03;2000-08-08;17236;Hamulce;4;9673;Komentarz mechanika
3631;O90ICPLM65101875;E6101875;2000-08-08;2000-08-13;17110;Warczy;10;5200;Komentarz mechanika
3632;X22VTHRR00101876;K6101876;2000-07-01;2000-07-07;19841;Silnik;5;9875;Komentarz mechanika
3633;X22VTHRR00101876;K6101876;2000-09-07;2000-09-17;20176;Hamulce;9;4179;Komentarz mechanika
3634;X22VTHRR00101876;K6101876;2000-09-17;2000-09-22;19599;Wydech;7;5944;Komentarz mechanika
3635;X22VTHRR00101876;K6101876;2000-11-22;2000-11-24;20111;Silnik;1;3092;Komentarz mechanika
3636;T13HEQRG21101877;T4101877;2000-07-01;2000-07-01;19916;Wydech;4;5290;Komentarz mechanika
3637;T13HEQRG21101877;T4101877;2000-09-01;2000-09-06;20138;Wydech;8;4775;Komentarz mechanika
3638;T13HEQRG21101877;T4101877;2000-11-06;2000-11-15;20074;Warczy;8;6481;Komentarz mechanika
3639;T13HEQRG21101877;T4101877;2000-12-15;2000-12-16;19251;Wydech;2;3520;Komentarz mechanika
3640;L69ATWFO18101878;T7101878;2000-08-01;2000-08-04;21079;Wydech;4;8217;Komentarz mechanika
3641;L69ATWFO18101878;T7101878;2000-10-04;2000-10-06;21256;Silnik;6;7550;Komentarz mechanika
3642;L69ATWFO18101878;T7101878;2000-11-06;2000-11-08;20464;Silnik;10;1964;Komentarz mechanika
3643;O86QZKBD64101879;T8101879;2000-06-01;2000-06-09;11522;Silnik;4;8202;Komentarz mechanika
3644;O86QZKBD64101879;T8101879;2000-07-09;2000-07-15;11460;Warczy;8;7833;Komentarz mechanika
3645;O86QZKBD64101879;T8101879;2000-07-15;2000-07-23;11625;Warczy;5;8234;Komentarz mechanika
3646;N72NXIHZ05101880;M7101880;2000-07-01;2000-07-04;15055;Hamulce;5;5987;Komentarz mechanika
3647;N72NXIHZ05101880;M7101880;2000-09-04;2000-09-06;15411;Warczy;1;5585;Komentarz mechanika
3648;N72NXIHZ05101880;M7101880;2000-10-06;2000-10-08;15407;Hamulce;9;4832;Komentarz mechanika
3649;E47IRSLP98101881;H8101881;2000-08-01;2000-08-08;15344;Wydech;6;7935;Komentarz mechanika
3650;Y55RGNWU99101882;W2101882;2000-06-01;2000-06-08;16665;Wydech;6;5345;Komentarz mechanika
3651;Y55RGNWU99101882;W2101882;2000-06-08;2000-06-11;16969;Warczy;8;4777;Komentarz mechanika
3652;Y55RGNWU99101882;W2101882;2000-08-11;2000-08-18;17042;Hamulce;6;9573;Komentarz mechanika
3653;Y55RGNWU99101882;W2101882;2000-10-18;2000-10-18;17135;Wydech;8;2169;Komentarz mechanika
3654;H57QXQPT58101883;R5101883;2000-07-01;2000-07-11;16447;Wydech;1;1389;Komentarz mechanika
3655;H57QXQPT58101883;R5101883;2000-09-11;2000-09-19;17295;Silnik;7;8748;Komentarz mechanika
3656;H57QXQPT58101883;R5101883;2000-10-19;2000-10-20;16433;Wydech;6;2045;Komentarz mechanika
3657;H57QXQPT58101883;R5101883;2000-12-20;2000-12-22;16784;Warczy;6;5147;Komentarz mechanika
3658;E90OWGSJ89101884;I2101884;2000-08-01;2000-08-11;16327;Warczy;5;8254;Komentarz mechanika
3659;E90OWGSJ89101884;I2101884;2000-09-11;2000-09-11;17057;Hamulce;1;4370;Komentarz mechanika
3660;E90OWGSJ89101884;I2101884;2000-09-11;2000-09-21;16891;Wydech;10;4639;Komentarz mechanika
3661;Q73OCZEQ99101885;F2101885;2000-07-01;2000-07-10;16964;Wydech;4;892;Komentarz mechanika
3662;Q73OCZEQ99101885;F2101885;2000-09-10;2000-09-12;17225;Silnik;10;7918;Komentarz mechanika
3663;S58QRYCQ93101886;G6101886;2000-06-01;2000-06-02;13284;Hamulce;7;5956;Komentarz mechanika
3664;S58QRYCQ93101886;G6101886;2000-07-02;2000-07-10;12390;Hamulce;7;7642;Komentarz mechanika
3665;S58QRYCQ93101886;G6101886;2000-07-10;2000-07-16;13284;Wydech;8;653;Komentarz mechanika
3666;S58QRYCQ93101886;G6101886;2000-07-16;2000-07-20;12334;Warczy;10;8286;Komentarz mechanika
3667;E39QCRCT47101887;F1101887;2000-06-01;2000-06-07;18734;Wydech;5;4444;Komentarz mechanika
3668;E39QCRCT47101887;F1101887;2000-06-07;2000-06-11;18689;Silnik;4;4497;Komentarz mechanika
3669;E39QCRCT47101887;F1101887;2000-07-11;2000-07-15;18504;Wydech;10;6176;Komentarz mechanika
3670;P74XLWRI84101888;V4101888;2000-06-01;2000-06-04;14563;Wydech;10;9667;Komentarz mechanika
3671;P74XLWRI84101888;V4101888;2000-08-04;2000-08-08;14860;Silnik;10;3415;Komentarz mechanika
3672;P74XLWRI84101888;V4101888;2000-09-08;2000-09-15;14586;Hamulce;10;2331;Komentarz mechanika
3673;P74XLWRI84101888;V4101888;2000-11-15;2000-11-18;14170;Warczy;5;8042;Komentarz mechanika
3674;G33KFSDQ03101889;K1101889;2000-08-01;2000-08-08;21066;Warczy;6;1496;Komentarz mechanika
3675;G33KFSDQ03101889;K1101889;2000-09-08;2000-09-15;21257;Wydech;10;6810;Komentarz mechanika
3676;G33KFSDQ03101889;K1101889;2000-10-15;2000-10-16;21256;Warczy;4;5897;Komentarz mechanika
3677;N16MRFXI60101890;G8101890;2000-07-01;2000-07-03;16513;Wydech;8;434;Komentarz mechanika
3678;P87MPKQI70101891;H5101891;2000-08-01;2000-08-11;16783;Hamulce;6;9352;Komentarz mechanika
3679;X95PSYVF29101892;Z8101892;2000-08-01;2000-08-08;18204;Warczy;7;7323;Komentarz mechanika
3680;X95PSYVF29101892;Z8101892;2000-08-08;2000-08-16;17873;Wydech;3;3554;Komentarz mechanika
3681;X95PSYVF29101892;Z8101892;2000-09-16;2000-09-23;17950;Wydech;10;3557;Komentarz mechanika
3682;O22HRQEM30101893;L2101893;2000-07-01;2000-07-03;18413;Warczy;3;5637;Komentarz mechanika
3683;O22HRQEM30101893;L2101893;2000-08-03;2000-08-08;18122;Silnik;7;7000;Komentarz mechanika
3684;E91QUYMJ20101894;H4101894;2000-07-01;2000-07-05;21636;Hamulce;3;3157;Komentarz mechanika
3685;E91QUYMJ20101894;H4101894;2000-09-05;2000-09-14;21736;Wydech;7;8351;Komentarz mechanika
3686;W03FATMY65101895;Y0101895;2000-07-01;2000-07-11;18252;Hamulce;10;5699;Komentarz mechanika
3687;W03FATMY65101895;Y0101895;2000-09-11;2000-09-18;18553;Wydech;7;2294;Komentarz mechanika
3688;W03FATMY65101895;Y0101895;2000-11-18;2000-11-27;17951;Silnik;3;3172;Komentarz mechanika
3689;B39REPPC83101896;D2101896;2000-06-01;2000-06-07;12710;Warczy;5;2887;Komentarz mechanika
3690;B39REPPC83101896;D2101896;2000-08-07;2000-08-13;12987;Warczy;10;676;Komentarz mechanika
3691;A85VADTB51101897;I7101897;2000-06-01;2000-06-01;15059;Hamulce;4;5796;Komentarz mechanika
3692;A85VADTB51101897;I7101897;2000-08-01;2000-08-10;15039;Hamulce;8;5042;Komentarz mechanika
3693;B32XUYUI25101898;X2101898;2000-08-01;2000-08-10;14453;Wydech;10;8597;Komentarz mechanika
3694;B32XUYUI25101898;X2101898;2000-08-10;2000-08-10;13782;Silnik;10;6176;Komentarz mechanika
3695;B32XUYUI25101898;X2101898;2000-10-10;2000-10-12;14577;Silnik;2;666;Komentarz mechanika
3696;U24TPQBY46101899;O4101899;2000-07-01;2000-07-04;20547;Silnik;5;526;Komentarz mechanika
3697;M01JDBMV09101900;O4101900;2000-08-01;2000-08-01;19658;Warczy;10;3408;Komentarz mechanika
3698;E53FPSPH18101901;B5101901;2000-06-01;2000-06-08;19481;Silnik;5;449;Komentarz mechanika
3699;E53FPSPH18101901;B5101901;2000-08-08;2000-08-13;20348;Warczy;3;5892;Komentarz mechanika
3700;S54XTOGC44101902;H6101902;2000-06-01;2000-06-07;12671;Warczy;7;5751;Komentarz mechanika
3701;S54XTOGC44101902;H6101902;2000-06-07;2000-06-11;13062;Hamulce;2;8267;Komentarz mechanika
3702;W18RZWAZ33101903;A5101903;2000-08-01;2000-08-05;17430;Warczy;7;2897;Komentarz mechanika
3703;V85FLUYQ90101904;N5101904;2000-07-01;2000-07-04;15805;Hamulce;10;5734;Komentarz mechanika
3704;V85FLUYQ90101904;N5101904;2000-08-04;2000-08-14;15491;Hamulce;8;9822;Komentarz mechanika
3705;V85FLUYQ90101904;N5101904;2000-08-14;2000-08-15;15177;Hamulce;1;8914;Komentarz mechanika
3706;E46HNMXJ69101907;W7101907;2000-07-01;2000-07-08;18514;Hamulce;8;765;Komentarz mechanika
3707;X79QEAUJ61101908;H1101908;2000-07-01;2000-07-08;15781;Warczy;4;404;Komentarz mechanika
3708;S65MNJXS98101910;X2101910;2000-08-01;2000-08-03;19144;Silnik;7;3690;Komentarz mechanika
3709;U25OVLUQ34101911;K1101911;2000-07-01;2000-07-08;17687;Silnik;10;4588;Komentarz mechanika
3710;U25OVLUQ34101911;K1101911;2000-09-08;2000-09-18;18423;Wydech;7;4400;Komentarz mechanika
3711;U25OVLUQ34101911;K1101911;2000-10-18;2000-10-27;17571;Hamulce;7;1141;Komentarz mechanika
3712;U25OVLUQ34101911;K1101911;2000-10-27;2000-10-28;17582;Silnik;2;936;Komentarz mechanika
3713;W21RPQHC04101912;X9101912;2000-08-01;2000-08-01;16611;Wydech;7;4838;Komentarz mechanika
3714;W21RPQHC04101912;X9101912;2000-09-01;2000-09-05;17046;Hamulce;8;8697;Komentarz mechanika
3715;W21RPQHC04101912;X9101912;2000-10-05;2000-10-08;17028;Hamulce;7;5282;Komentarz mechanika
3716;U62EMNRJ75101913;H4101913;2000-07-01;2000-07-05;19803;Wydech;6;3900;Komentarz mechanika
3717;Z88JEXYT93101916;B2101916;2000-06-01;2000-06-08;15441;Silnik;3;9711;Komentarz mechanika
3718;L17VVHIY24101918;J8101918;2000-07-01;2000-07-02;18517;Warczy;6;3877;Komentarz mechanika
3719;J49GIKYF39101919;N7101919;2000-08-01;2000-08-07;14423;Silnik;5;3113;Komentarz mechanika
3720;J49GIKYF39101919;N7101919;2000-10-07;2000-10-12;14648;Wydech;5;6041;Komentarz mechanika
3721;O32BKAUJ75101920;X3101920;2000-07-01;2000-07-08;18950;Silnik;2;5459;Komentarz mechanika
3722;K04EYIEW42101921;U3101921;2000-08-01;2000-08-07;18677;Silnik;3;364;Komentarz mechanika
3723;K04EYIEW42101921;U3101921;2000-08-07;2000-08-07;18760;Hamulce;7;1487;Komentarz mechanika
3724;K04EYIEW42101921;U3101921;2000-08-07;2000-08-13;19105;Silnik;5;7075;Komentarz mechanika
3725;K04EYIEW42101921;U3101921;2000-09-13;2000-09-14;18759;Hamulce;8;4938;Komentarz mechanika
3726;N43OLVTA76101922;W1101922;2000-08-01;2000-08-08;14419;Warczy;10;9915;Komentarz mechanika
3727;N43OLVTA76101922;W1101922;2000-10-08;2000-10-10;14834;Wydech;1;9649;Komentarz mechanika
3728;Q48RGBJS54101923;O1101923;2000-06-01;2000-06-05;19097;Warczy;9;1060;Komentarz mechanika
3729;Q48RGBJS54101923;O1101923;2000-08-05;2000-08-13;19064;Silnik;4;2732;Komentarz mechanika
3730;Q48RGBJS54101923;O1101923;2000-10-13;2000-10-18;18928;Hamulce;7;5776;Komentarz mechanika
3731;Q48RGBJS54101923;O1101923;2000-12-18;2000-12-28;18546;Hamulce;6;9013;Komentarz mechanika
3732;G89DPHCC58101924;D4101924;2000-08-01;2000-08-08;19539;Wydech;10;7831;Komentarz mechanika
3733;G89DPHCC58101924;D4101924;2000-10-08;2000-10-10;19429;Silnik;7;4028;Komentarz mechanika
3734;G89DPHCC58101924;D4101924;2000-12-10;2000-12-18;18644;Warczy;9;6978;Komentarz mechanika
3735;Z05GBRYT18101925;L6101925;2000-07-01;2000-07-06;11482;Hamulce;10;9317;Komentarz mechanika
3736;Z05GBRYT18101925;L6101925;2000-09-06;2000-09-08;11351;Silnik;2;5115;Komentarz mechanika
3737;Z05GBRYT18101925;L6101925;2000-11-08;2000-11-11;11705;Warczy;4;2955;Komentarz mechanika
3738;O09CUUKO81101927;A6101927;2000-06-01;2000-06-06;20741;Warczy;6;2491;Komentarz mechanika
3739;P45OXGBE29101928;X8101928;2000-06-01;2000-06-03;18359;Hamulce;8;8765;Komentarz mechanika
3740;P45OXGBE29101928;X8101928;2000-08-03;2000-08-09;18106;Hamulce;9;3764;Komentarz mechanika
3741;P45OXGBE29101928;X8101928;2000-08-09;2000-08-12;18318;Warczy;9;8300;Komentarz mechanika
3742;W08EKYZY94101929;T4101929;2000-06-01;2000-06-02;18194;Silnik;8;2433;Komentarz mechanika
3743;O81YRTVQ86101930;Z5101930;2000-08-01;2000-08-01;20466;Warczy;7;7761;Komentarz mechanika
3744;O81YRTVQ86101930;Z5101930;2000-10-01;2000-10-11;20062;Wydech;6;7325;Komentarz mechanika
3745;O81YRTVQ86101930;Z5101930;2000-10-11;2000-10-19;20869;Wydech;3;1034;Komentarz mechanika
3746;O81YRTVQ86101930;Z5101930;2000-10-19;2000-10-24;20371;Silnik;8;4660;Komentarz mechanika
3747;E00SLAXZ53101932;P1101932;2000-07-01;2000-07-03;12304;Warczy;7;4219;Komentarz mechanika
3748;E00SLAXZ53101932;P1101932;2000-09-03;2000-09-07;12870;Silnik;8;2300;Komentarz mechanika
3749;E00SLAXZ53101932;P1101932;2000-11-07;2000-11-07;12208;Warczy;8;7867;Komentarz mechanika
3750;E00SLAXZ53101932;P1101932;2000-13-07;2000-13-09;12281;Silnik;1;9990;Komentarz mechanika
3751;B38WTXMF77101933;T2101933;2000-08-01;2000-08-03;13584;Wydech;2;6429;Komentarz mechanika
3752;Y86AOFUQ29101937;Z1101937;2000-07-01;2000-07-06;18708;Warczy;9;2695;Komentarz mechanika
3753;Y86AOFUQ29101937;Z1101937;2000-07-06;2000-07-16;18684;Wydech;5;2822;Komentarz mechanika
3754;Y86AOFUQ29101937;Z1101937;2000-07-16;2000-07-22;19090;Warczy;1;3293;Komentarz mechanika
3755;Y86AOFUQ29101937;Z1101937;2000-09-22;2000-09-25;18584;Warczy;8;3138;Komentarz mechanika
3756;E50ZTRGK96101939;F2101939;2000-07-01;2000-07-10;14012;Warczy;2;1789;Komentarz mechanika
3757;E50ZTRGK96101939;F2101939;2000-09-10;2000-09-15;13983;Silnik;4;2477;Komentarz mechanika
3758;E50ZTRGK96101939;F2101939;2000-10-15;2000-10-16;13623;Warczy;7;9063;Komentarz mechanika
3759;E50ZTRGK96101939;F2101939;2000-12-16;2000-12-25;13947;Silnik;2;7886;Komentarz mechanika
3760;T29IPCDY98101940;A8101940;2000-07-01;2000-07-06;17706;Hamulce;1;8196;Komentarz mechanika
3761;T29IPCDY98101940;A8101940;2000-09-06;2000-09-15;17040;Warczy;4;1787;Komentarz mechanika
3762;J13UUWYH72101941;I6101941;2000-08-01;2000-08-05;19079;Wydech;3;1982;Komentarz mechanika
3763;J13UUWYH72101941;I6101941;2000-09-05;2000-09-06;19329;Silnik;9;4872;Komentarz mechanika
3764;S11LBXMT61101942;R5101942;2000-06-01;2000-06-05;18035;Silnik;5;6361;Komentarz mechanika
3765;S11LBXMT61101942;R5101942;2000-06-05;2000-06-12;17574;Hamulce;5;9720;Komentarz mechanika
3766;S11LBXMT61101942;R5101942;2000-08-12;2000-08-18;17825;Wydech;10;3958;Komentarz mechanika
3767;S11LBXMT61101942;R5101942;2000-09-18;2000-09-21;17758;Warczy;6;1204;Komentarz mechanika
3768;J82PNDVA63101943;B5101943;2000-07-01;2000-07-02;14277;Hamulce;7;4294;Komentarz mechanika
3769;J82PNDVA63101943;B5101943;2000-07-02;2000-07-06;14037;Silnik;9;5883;Komentarz mechanika
3770;J82PNDVA63101943;B5101943;2000-08-06;2000-08-16;13843;Silnik;10;2400;Komentarz mechanika
3771;I44SFRGQ24101945;Y3101945;2000-06-01;2000-06-07;16842;Hamulce;9;7013;Komentarz mechanika
3772;I44SFRGQ24101945;Y3101945;2000-08-07;2000-08-16;16663;Wydech;9;1566;Komentarz mechanika
3773;H29DBAZL94101946;L7101946;2000-08-01;2000-08-05;15234;Silnik;2;3545;Komentarz mechanika
3774;F29KYCCP85101947;C5101947;2000-07-01;2000-07-05;18122;Warczy;10;5013;Komentarz mechanika
3775;F29KYCCP85101947;C5101947;2000-08-05;2000-08-08;17244;Hamulce;10;9994;Komentarz mechanika
3776;F29KYCCP85101947;C5101947;2000-10-08;2000-10-17;17726;Silnik;9;829;Komentarz mechanika
3777;O69BPCOW83101948;I8101948;2000-08-01;2000-08-04;16775;Warczy;7;7994;Komentarz mechanika
3778;O69BPCOW83101948;I8101948;2000-10-04;2000-10-06;16868;Wydech;6;7242;Komentarz mechanika
3779;O69BPCOW83101948;I8101948;2000-12-06;2000-12-11;16126;Silnik;5;8729;Komentarz mechanika
3780;M38KMUSO62101949;F4101949;2000-08-01;2000-08-04;19491;Warczy;10;6259;Komentarz mechanika
3781;M38KMUSO62101949;F4101949;2000-08-04;2000-08-04;18595;Hamulce;2;7487;Komentarz mechanika
3782;M38KMUSO62101949;F4101949;2000-10-04;2000-10-06;19435;Silnik;10;2136;Komentarz mechanika
3783;M38KMUSO62101949;F4101949;2000-10-06;2000-10-11;19296;Hamulce;6;9719;Komentarz mechanika
3784;R63SGYEP49101951;X2101951;2000-07-01;2000-07-04;12146;Warczy;6;5816;Komentarz mechanika
3785;R63SGYEP49101951;X2101951;2000-08-04;2000-08-14;11837;Silnik;1;5539;Komentarz mechanika
3786;L32SNAID84101952;I5101952;2000-08-01;2000-08-07;15975;Warczy;1;2116;Komentarz mechanika
3787;L32SNAID84101952;I5101952;2000-08-07;2000-08-11;16051;Silnik;5;5275;Komentarz mechanika
3788;A55CBBZH36101953;T2101953;2000-07-01;2000-07-08;15685;Hamulce;7;7859;Komentarz mechanika
3789;A55CBBZH36101953;T2101953;2000-08-08;2000-08-09;16249;Warczy;9;4491;Komentarz mechanika
3790;I88GEISU71101954;E1101954;2000-08-01;2000-08-07;19644;Warczy;2;426;Komentarz mechanika
3791;I88GEISU71101954;E1101954;2000-08-07;2000-08-09;18919;Wydech;7;1038;Komentarz mechanika
3792;I88GEISU71101954;E1101954;2000-09-09;2000-09-12;18962;Wydech;8;9683;Komentarz mechanika
3793;Q56MSSMM32101955;O0101955;2000-08-01;2000-08-05;18112;Hamulce;10;9693;Komentarz mechanika
3794;Q56MSSMM32101955;O0101955;2000-10-05;2000-10-07;18321;Warczy;4;2999;Komentarz mechanika
3795;Q56MSSMM32101955;O0101955;2000-12-07;2000-12-16;17718;Wydech;9;3901;Komentarz mechanika
3796;K76RZRUA14101956;X6101956;2000-06-01;2000-06-09;20999;Wydech;2;1615;Komentarz mechanika
3797;K76RZRUA14101956;X6101956;2000-06-09;2000-06-14;20403;Hamulce;6;785;Komentarz mechanika
3798;K76RZRUA14101956;X6101956;2000-08-14;2000-08-15;20701;Warczy;3;4671;Komentarz mechanika
3799;E69NHJMQ07101957;C0101957;2000-07-01;2000-07-11;17103;Silnik;6;8173;Komentarz mechanika
3800;E69NHJMQ07101957;C0101957;2000-08-11;2000-08-14;16947;Warczy;3;8806;Komentarz mechanika
3801;E69NHJMQ07101957;C0101957;2000-08-14;2000-08-14;17206;Silnik;4;4821;Komentarz mechanika
3802;C49EQQLZ82101958;M4101958;2000-07-01;2000-07-02;20249;Silnik;5;8070;Komentarz mechanika
3803;C49EQQLZ82101958;M4101958;2000-07-02;2000-07-10;20674;Warczy;2;9966;Komentarz mechanika
3804;C49EQQLZ82101958;M4101958;2000-09-10;2000-09-17;20513;Hamulce;1;2980;Komentarz mechanika
3805;R45ZYUSP72101960;X6101960;2000-07-01;2000-07-01;12817;Hamulce;7;5460;Komentarz mechanika
3806;N63SLCWK03101961;Z2101961;2000-07-01;2000-07-08;18443;Silnik;6;3812;Komentarz mechanika
3807;C75VHMCD98101962;D7101962;2000-07-01;2000-07-04;12048;Hamulce;9;783;Komentarz mechanika
3808;C75VHMCD98101962;D7101962;2000-08-04;2000-08-12;12189;Wydech;2;5071;Komentarz mechanika
3809;N69OTYYN95101963;G7101963;2000-08-01;2000-08-07;13462;Hamulce;2;3828;Komentarz mechanika
3810;N69OTYYN95101963;G7101963;2000-08-07;2000-08-08;13121;Wydech;8;7976;Komentarz mechanika
3811;R27PSQIQ74101964;E2101964;2000-08-01;2000-08-07;20678;Silnik;3;7343;Komentarz mechanika
3812;R27PSQIQ74101964;E2101964;2000-09-07;2000-09-08;20411;Hamulce;7;2476;Komentarz mechanika
3813;U09NFFEG05101966;Q5101966;2000-08-01;2000-08-02;21595;Hamulce;9;1636;Komentarz mechanika
3814;U09NFFEG05101966;Q5101966;2000-08-02;2000-08-09;20848;Silnik;6;2768;Komentarz mechanika
3815;B57VBOOX74101967;R7101967;2000-08-01;2000-08-08;19773;Hamulce;6;3114;Komentarz mechanika
3816;B57VBOOX74101967;R7101967;2000-10-08;2000-10-14;19556;Wydech;2;3356;Komentarz mechanika
3817;B57VBOOX74101967;R7101967;2000-10-14;2000-10-24;19304;Wydech;10;6144;Komentarz mechanika
3818;X47ZQSCU34101969;V2101969;2000-06-01;2000-06-08;17820;Warczy;6;5021;Komentarz mechanika
3819;J14UGKPA01101972;D6101972;2000-06-01;2000-06-05;11386;Hamulce;1;8966;Komentarz mechanika
3820;J14UGKPA01101972;D6101972;2000-07-05;2000-07-06;11828;Wydech;5;7562;Komentarz mechanika
3821;H10RLIES05101973;T6101973;2000-07-01;2000-07-04;20584;Warczy;4;3165;Komentarz mechanika
3822;H10RLIES05101973;T6101973;2000-09-04;2000-09-04;20058;Hamulce;4;8771;Komentarz mechanika
3823;H10RLIES05101973;T6101973;2000-09-04;2000-09-10;20358;Silnik;10;2215;Komentarz mechanika
3824;H01RGZJX21101974;M3101974;2000-08-01;2000-08-02;16805;Warczy;4;9047;Komentarz mechanika
3825;H01RGZJX21101974;M3101974;2000-10-02;2000-10-04;16437;Silnik;9;6007;Komentarz mechanika
3826;U00IXIMK19101977;S1101977;2000-08-01;2000-08-08;15734;Hamulce;3;4948;Komentarz mechanika
3827;P05LNQSM94101978;U5101978;2000-06-01;2000-06-06;20913;Silnik;3;6502;Komentarz mechanika
3828;Z97NUAYV69101979;C5101979;2000-07-01;2000-07-06;11779;Silnik;4;2259;Komentarz mechanika
3829;S46IPZBB37101980;K2101980;2000-08-01;2000-08-10;17728;Hamulce;8;7673;Komentarz mechanika
3830;S46IPZBB37101980;K2101980;2000-09-10;2000-09-12;17855;Wydech;10;7004;Komentarz mechanika
3831;S46IPZBB37101980;K2101980;2000-10-12;2000-10-15;18563;Hamulce;10;855;Komentarz mechanika
3832;K04ZQWPB73101981;Y4101981;2000-08-01;2000-08-06;12464;Warczy;2;1962;Komentarz mechanika
3833;K04ZQWPB73101981;Y4101981;2000-08-06;2000-08-11;12373;Hamulce;7;5103;Komentarz mechanika
3834;P71HLYNC12101982;G2101982;2000-07-01;2000-07-07;18770;Wydech;9;5310;Komentarz mechanika
3835;M97NDNTR83101983;V5101983;2000-08-01;2000-08-02;17147;Wydech;5;1787;Komentarz mechanika
3836;M97NDNTR83101983;V5101983;2000-09-02;2000-09-05;17372;Silnik;10;7246;Komentarz mechanika
3837;M97NDNTR83101983;V5101983;2000-11-05;2000-11-06;17563;Warczy;10;8729;Komentarz mechanika
3838;M97NDNTR83101983;V5101983;2000-11-06;2000-11-12;17369;Wydech;3;5359;Komentarz mechanika
3839;O40GNYBX41101986;T7101986;2000-07-01;2000-07-06;21163;Silnik;5;6071;Komentarz mechanika
3840;O40GNYBX41101986;T7101986;2000-09-06;2000-09-15;21111;Wydech;10;3454;Komentarz mechanika
3841;O40GNYBX41101986;T7101986;2000-11-15;2000-11-21;21859;Warczy;7;9660;Komentarz mechanika
3842;H50SNQPK19101987;D6101987;2000-06-01;2000-06-01;16185;Silnik;4;9266;Komentarz mechanika
3843;H50SNQPK19101987;D6101987;2000-08-01;2000-08-06;16329;Silnik;6;5779;Komentarz mechanika
3844;I09BVNND43101988;W4101988;2000-08-01;2000-08-09;19522;Silnik;10;6658;Komentarz mechanika
3845;I09BVNND43101988;W4101988;2000-08-09;2000-08-19;19955;Warczy;4;5127;Komentarz mechanika
3846;I09BVNND43101988;W4101988;2000-09-19;2000-09-19;20088;Silnik;2;1654;Komentarz mechanika
3847;J91LTLNB80101989;Z5101989;2000-07-01;2000-07-03;21820;Silnik;10;5221;Komentarz mechanika
3848;J91LTLNB80101989;Z5101989;2000-07-03;2000-07-09;21785;Silnik;3;9726;Komentarz mechanika
3849;W41EWVLP97101990;X6101990;2000-08-01;2000-08-01;17263;Warczy;1;5300;Komentarz mechanika
3850;S62SWICO24101991;I3101991;2000-07-01;2000-07-09;11998;Wydech;7;3764;Komentarz mechanika
3851;S62SWICO24101991;I3101991;2000-07-09;2000-07-13;12214;Hamulce;8;3712;Komentarz mechanika
3852;U33OZTXC47101992;U3101992;2000-07-01;2000-07-11;12454;Warczy;10;9961;Komentarz mechanika
3853;I00MRBUW88101993;Y5101993;2000-08-01;2000-08-04;15099;Silnik;6;3548;Komentarz mechanika
3854;I00MRBUW88101993;Y5101993;2000-09-04;2000-09-08;15131;Silnik;5;4842;Komentarz mechanika
3855;I00MRBUW88101993;Y5101993;2000-11-08;2000-11-15;15090;Hamulce;10;4619;Komentarz mechanika
3856;I00MRBUW88101993;Y5101993;2000-13-15;2000-13-15;14766;Wydech;8;4651;Komentarz mechanika
3857;S10XGJRJ08101994;Y4101994;2000-08-01;2000-08-09;15396;Silnik;3;4035;Komentarz mechanika
3858;S10XGJRJ08101994;Y4101994;2000-08-09;2000-08-13;14699;Warczy;5;8894;Komentarz mechanika
3859;S10XGJRJ08101994;Y4101994;2000-09-13;2000-09-18;14982;Silnik;1;2008;Komentarz mechanika
3860;S10XGJRJ08101994;Y4101994;2000-10-18;2000-10-18;15530;Silnik;9;9419;Komentarz mechanika
3861;W81CUWNC99101995;E6101995;2000-07-01;2000-07-08;19325;Wydech;3;3588;Komentarz mechanika
3862;W81CUWNC99101995;E6101995;2000-08-08;2000-08-15;20097;Warczy;9;6425;Komentarz mechanika
3863;W81CUWNC99101995;E6101995;2000-08-15;2000-08-16;19795;Wydech;10;4024;Komentarz mechanika
3864;L50ERRUV47101996;H0101996;2000-08-01;2000-08-06;14503;Hamulce;10;2223;Komentarz mechanika
3865;L50ERRUV47101996;H0101996;2000-08-06;2000-08-15;14222;Warczy;10;5117;Komentarz mechanika
3866;L50ERRUV47101996;H0101996;2000-10-15;2000-10-22;14239;Hamulce;8;5193;Komentarz mechanika
3867;A84XOSJP27101997;K4101997;2000-08-01;2000-08-06;18007;Wydech;7;1500;Komentarz mechanika
3868;A84XOSJP27101997;K4101997;2000-09-06;2000-09-16;17631;Silnik;8;2120;Komentarz mechanika
3869;A84XOSJP27101997;K4101997;2000-10-16;2000-10-19;17457;Hamulce;10;8845;Komentarz mechanika
3870;C25PJIGA48101998;M7101998;2000-06-01;2000-06-04;17960;Hamulce;7;1823;Komentarz mechanika
3871;C25PJIGA48101998;M7101998;2000-06-04;2000-06-11;17738;Hamulce;4;737;Komentarz mechanika
