id;vin_number;registration_number;date_sent_to_fic;date_fixed;milage;car_element_name;fault_severity;cost;mechanics_report
4057;G81SDXDC55100053;W1100053;2013-04-02;2013-04-02;19783;Sprzeglo;1;3267;Komentarz mechanika
4058;G81SDXDC55100053;W1100053;2013-04-02;2013-04-02;19783;Uszkodzenie;10;1631;Komentarz mechanika
4059;G81SDXDC55100053;W1100053;2013-04-02;2013-04-02;19783;Silnik;3;8126;Komentarz mechanika
4060;G81SDXDC55100053;W1100053;2011-08-02;2011-08-07;19783;Swiatla;2;3762;Komentarz mechanika
4061;G81SDXDC55100053;W1100053;2011-08-02;2011-08-07;19783;Warczy;6;9398;Komentarz mechanika
4062;K75LDVLP37100054;X8100054;2015-08-01;2015-08-01;12303;Sprzeglo;1;290;Komentarz mechanika
4063;K75LDVLP37100054;X8100054;2015-08-01;2015-08-01;12303;Uszkodzenie;2;3487;Komentarz mechanika
4064;K75LDVLP37100054;X8100054;2019-12-24;2019-12-28;12303;Inne;9;7704;Komentarz mechanika
4065;K75LDVLP37100054;X8100054;2019-12-24;2019-12-28;12303;Okna;3;6575;Komentarz mechanika
4066;K75LDVLP37100054;X8100054;2019-12-24;2019-12-28;12303;Silnik;2;8414;Komentarz mechanika
4067;K75LDVLP37100054;X8100054;2019-12-24;2019-12-28;12303;Warczy;4;8233;Komentarz mechanika
4068;K75LDVLP37100054;X8100054;2017-09-17;2017-09-19;12303;Nadwozie;5;6201;Komentarz mechanika
4069;K75LDVLP37100054;X8100054;2017-09-17;2017-09-19;12303;Inne;6;480;Komentarz mechanika
4070;K75LDVLP37100054;X8100054;2017-09-17;2017-09-19;12303;Wydech;2;4565;Komentarz mechanika
4071;I46IALCK41100056;M5100056;2007-07-01;2007-07-10;17492;Okna;3;8961;Komentarz mechanika
4072;I46IALCK41100056;M5100056;2007-07-01;2007-07-10;17492;Swiatla;2;2950;Komentarz mechanika
4073;I46IALCK41100056;M5100056;2007-07-01;2007-07-10;17492;Uszkodzenie;3;7261;Komentarz mechanika
4074;I46IALCK41100056;M5100056;2015-07-10;2015-07-13;17492;Uszkodzenie;3;5745;Komentarz mechanika
4075;I46IALCK41100056;M5100056;2015-07-10;2015-07-13;17492;Wydech;7;8898;Komentarz mechanika
4076;I46IALCK41100056;M5100056;2015-07-10;2015-07-13;17492;Hamulce;6;3545;Komentarz mechanika
4077;I46IALCK41100056;M5100056;2015-07-10;2015-07-13;17492;Warczy;2;2523;Komentarz mechanika
4078;T42TSFSM48100057;Q5100057;2017-09-12;2017-09-17;11834;Silnik;1;2636;Komentarz mechanika
4079;T42TSFSM48100057;Q5100057;2017-09-12;2017-09-17;11834;Hamulce;6;7097;Komentarz mechanika
4080;T42TSFSM48100057;Q5100057;2018-02-07;2018-02-16;11834;Wydech;2;7823;Komentarz mechanika
4081;T42TSFSM48100057;Q5100057;2018-02-07;2018-02-16;11834;Hamulce;3;1425;Komentarz mechanika
4082;Z92NURYX90100058;O0100058;1998-05-28;1998-06-08;13335;Silnik;3;2781;Komentarz mechanika
4083;Z92NURYX90100058;O0100058;1998-05-28;1998-06-08;13335;Uszkodzenie;8;9790;Komentarz mechanika
4084;Z92NURYX90100058;O0100058;1998-05-28;1998-06-08;13335;Wydech;9;3583;Komentarz mechanika
4085;Z92NURYX90100058;O0100058;1998-05-28;1998-06-08;13335;Inne;8;6941;Komentarz mechanika
4086;Z92NURYX90100058;O0100058;2012-08-27;2012-09-08;13335;Hamulce;3;7477;Komentarz mechanika
4087;Z92NURYX90100058;O0100058;2012-08-27;2012-09-08;13335;Silnik;4;4894;Komentarz mechanika
4088;I28ABJTY53100059;H6100059;2009-03-07;2009-03-07;14511;Uszkodzenie;4;8752;Komentarz mechanika
4089;I28ABJTY53100059;H6100059;2008-07-01;2008-07-03;14511;Warczy;2;6024;Komentarz mechanika
4090;I28ABJTY53100059;H6100059;2008-07-01;2008-07-03;14511;Silnik;8;7594;Komentarz mechanika
4091;I28ABJTY53100059;H6100059;2008-07-01;2008-07-03;14511;Hamulce;1;1443;Komentarz mechanika
4092;I28ABJTY53100059;H6100059;2008-07-01;2008-07-03;14511;Uszkodzenie;2;641;Komentarz mechanika
4093;B47RANCW59100062;J6100062;2017-12-14;2017-12-19;11021;Hamulce;1;1753;Komentarz mechanika
4094;B47RANCW59100062;J6100062;2017-12-14;2017-12-19;11021;Swiatla;2;3496;Komentarz mechanika
4095;B47RANCW59100062;J6100062;2017-12-14;2017-12-19;11021;Uszkodzenie;2;8838;Komentarz mechanika
4096;B47RANCW59100062;J6100062;2017-10-13;2017-10-19;11021;Inne;2;6347;Komentarz mechanika
4097;B47RANCW59100062;J6100062;2017-10-13;2017-10-19;11021;Nadwozie;6;8461;Komentarz mechanika
4098;B47RANCW59100062;J6100062;2017-10-13;2017-10-19;11021;Sprzeglo;5;2752;Komentarz mechanika
4099;B47RANCW59100062;J6100062;2013-06-05;2013-06-13;11021;Okna;6;7152;Komentarz mechanika
4100;B47RANCW59100062;J6100062;2013-06-05;2013-06-13;11021;Hamulce;1;3458;Komentarz mechanika
4101;B47RANCW59100062;J6100062;2013-06-05;2013-06-13;11021;Silnik;8;2494;Komentarz mechanika
4102;A55BSASO19100064;F8100064;2014-10-09;2014-10-14;18985;Okna;5;3856;Komentarz mechanika
4103;A55BSASO19100064;F8100064;2014-10-09;2014-10-14;18985;Hamulce;9;6449;Komentarz mechanika
4104;A55BSASO19100064;F8100064;2016-08-02;2016-08-06;18985;Opona;1;6808;Komentarz mechanika
4105;A55BSASO19100064;F8100064;2016-08-02;2016-08-06;18985;Warczy;1;2820;Komentarz mechanika
4106;A55BSASO19100064;F8100064;2016-08-02;2016-08-06;18985;Silnik;6;9448;Komentarz mechanika
4107;A55BSASO19100064;F8100064;2017-06-08;2017-06-18;18985;Uszkodzenie;6;6967;Komentarz mechanika
4108;A55BSASO19100064;F8100064;2006-03-11;2006-03-14;18985;Warczy;1;2983;Komentarz mechanika
4109;A55BSASO19100064;F8100064;2006-03-11;2006-03-14;18985;Wydech;5;6446;Komentarz mechanika
4110;H02IEDIW32100065;S2100065;2009-04-17;2009-04-26;15747;Silnik;1;5748;Komentarz mechanika
4111;H02IEDIW32100065;S2100065;2009-04-17;2009-04-26;15747;Hamulce;7;7179;Komentarz mechanika
4112;H02IEDIW32100065;S2100065;2009-04-17;2009-04-26;15747;Inne;9;6296;Komentarz mechanika
4113;H02IEDIW32100065;S2100065;2016-09-04;2016-09-10;15747;Nadwozie;2;2236;Komentarz mechanika
4114;H02IEDIW32100065;S2100065;2016-09-04;2016-09-10;15747;Hamulce;1;713;Komentarz mechanika
4115;H02IEDIW32100065;S2100065;2016-09-04;2016-09-10;15747;Okna;3;8257;Komentarz mechanika
4116;H02IEDIW32100065;S2100065;2018-08-26;2018-08-27;15747;Okna;10;6964;Komentarz mechanika
4117;H02IEDIW32100065;S2100065;2018-08-26;2018-08-27;15747;Nadwozie;1;598;Komentarz mechanika
4118;H02IEDIW32100065;S2100065;2018-08-26;2018-08-27;15747;Silnik;2;748;Komentarz mechanika
4119;I16HHCLO71100066;H4100066;2020-01-04;2020-01-05;13757;Uszkodzenie;2;6631;Komentarz mechanika
4120;I16HHCLO71100066;H4100066;2009-12-23;2009-12-25;13757;Swiatla;2;9876;Komentarz mechanika
4121;I16HHCLO71100066;H4100066;2019-08-15;2019-08-16;13757;Hamulce;4;325;Komentarz mechanika
4122;I16HHCLO71100066;H4100066;2019-08-15;2019-08-16;13757;Nadwozie;6;8415;Komentarz mechanika
4123;I16HHCLO71100066;H4100066;2019-08-15;2019-08-16;13757;Opona;2;1168;Komentarz mechanika
4124;I16HHCLO71100066;H4100066;2019-08-15;2019-08-16;13757;Uszkodzenie;1;5196;Komentarz mechanika
4125;I16HHCLO71100066;H4100066;2010-01-13;2010-01-20;13757;Silnik;9;1242;Komentarz mechanika
4126;D61CYCSQ15100068;F8100068;2000-07-07;2000-07-12;17945;Silnik;6;2373;Komentarz mechanika
4127;D61CYCSQ15100068;F8100068;2000-07-07;2000-07-12;17945;Opona;9;8207;Komentarz mechanika
4128;D61CYCSQ15100068;F8100068;2000-07-07;2000-07-12;17945;Inne;1;2575;Komentarz mechanika
4129;D61CYCSQ15100068;F8100068;2017-02-24;2017-03-02;17945;Swiatla;3;8106;Komentarz mechanika
4130;D61CYCSQ15100068;F8100068;2017-02-24;2017-03-02;17945;Wydech;5;6535;Komentarz mechanika
4131;D61CYCSQ15100068;F8100068;2017-02-24;2017-03-02;17945;Sprzeglo;3;996;Komentarz mechanika
4132;D61CYCSQ15100068;F8100068;2017-02-24;2017-03-02;17945;Opona;8;2985;Komentarz mechanika
4133;D61CYCSQ15100068;F8100068;2018-08-13;2018-08-21;17945;Hamulce;7;4382;Komentarz mechanika
4134;D61CYCSQ15100068;F8100068;2018-08-13;2018-08-21;17945;Inne;3;8384;Komentarz mechanika
4135;D61CYCSQ15100068;F8100068;2000-05-21;2000-05-21;17945;Inne;6;7230;Komentarz mechanika
4136;D61CYCSQ15100068;F8100068;2000-05-21;2000-05-21;17945;Uszkodzenie;2;7427;Komentarz mechanika
4137;G80FLGIU07100069;R7100069;1999-03-17;1999-03-18;12095;Silnik;6;992;Komentarz mechanika
4138;G80FLGIU07100069;R7100069;1999-03-17;1999-03-18;12095;Warczy;2;5812;Komentarz mechanika
4139;G80FLGIU07100069;R7100069;1999-03-17;1999-03-18;12095;Hamulce;10;1256;Komentarz mechanika
4140;G80FLGIU07100069;R7100069;1999-03-17;1999-03-18;12095;Okna;10;8816;Komentarz mechanika
4141;G80FLGIU07100069;R7100069;2001-11-11;2001-11-20;12095;Nadwozie;3;6842;Komentarz mechanika
4142;G80FLGIU07100069;R7100069;2001-11-11;2001-11-20;12095;Uszkodzenie;1;9690;Komentarz mechanika
4143;M31BFXXS04100070;T7100070;2021-01-07;2021-01-16;10968;Warczy;2;9455;Komentarz mechanika
4144;M31BFXXS04100070;T7100070;2021-01-07;2021-01-16;10968;Silnik;10;6021;Komentarz mechanika
4145;M31BFXXS04100070;T7100070;2021-01-07;2021-01-16;10968;Hamulce;1;4791;Komentarz mechanika
4146;E45EKPFR79100071;T8100071;2021-01-09;2021-01-10;17626;Silnik;3;9257;Komentarz mechanika
4147;E45EKPFR79100071;T8100071;2021-01-09;2021-01-10;17626;Warczy;8;7533;Komentarz mechanika
4148;E45EKPFR79100071;T8100071;2021-01-09;2021-01-10;17626;Hamulce;2;2312;Komentarz mechanika
4149;E45EKPFR79100071;T8100071;2010-09-02;2010-09-05;17626;Hamulce;8;9419;Komentarz mechanika
4150;E45EKPFR79100071;T8100071;2010-09-02;2010-09-05;17626;Nadwozie;1;1245;Komentarz mechanika
4151;E45EKPFR79100071;T8100071;2009-08-24;2009-08-25;17626;Uszkodzenie;2;4396;Komentarz mechanika
4152;E45EKPFR79100071;T8100071;2009-08-24;2009-08-25;17626;Inne;2;8549;Komentarz mechanika
4153;E45EKPFR79100071;T8100071;2009-08-24;2009-08-25;17626;Warczy;2;6780;Komentarz mechanika
4154;E45EKPFR79100071;T8100071;2009-08-24;2009-08-25;17626;Nadwozie;6;8011;Komentarz mechanika
4155;Z46CFFND05100072;P5100072;2015-08-20;2015-09-02;17586;Inne;7;9839;Komentarz mechanika
4156;Z46CFFND05100072;P5100072;2015-08-20;2015-09-02;17586;Swiatla;3;5183;Komentarz mechanika
4157;Z46CFFND05100072;P5100072;2015-07-04;2015-07-11;17586;Opona;10;2042;Komentarz mechanika
4158;Z46CFFND05100072;P5100072;2015-07-04;2015-07-11;17586;Uszkodzenie;2;5907;Komentarz mechanika
4159;X90TUUNH44100075;V5100075;2011-07-25;2011-07-27;12527;Sprzeglo;8;4784;Komentarz mechanika
4160;X90TUUNH44100075;V5100075;2012-08-07;2012-08-09;12527;Warczy;2;8673;Komentarz mechanika
4161;X90TUUNH44100075;V5100075;2012-08-07;2012-08-09;12527;Opona;8;2928;Komentarz mechanika
4162;L75GIYWT72100076;C9100076;2014-03-25;2014-04-02;16261;Sprzeglo;2;6252;Komentarz mechanika
4163;L75GIYWT72100076;C9100076;2014-03-25;2014-04-02;16261;Uszkodzenie;2;4057;Komentarz mechanika
4164;L75GIYWT72100076;C9100076;2014-03-25;2014-04-02;16261;Hamulce;4;348;Komentarz mechanika
4165;L75GIYWT72100076;C9100076;2014-03-25;2014-04-02;16261;Swiatla;2;7520;Komentarz mechanika
4166;L75GIYWT72100076;C9100076;2001-05-24;2001-05-25;16261;Inne;7;9522;Komentarz mechanika
4167;L75GIYWT72100076;C9100076;2001-05-24;2001-05-25;16261;Opona;6;2986;Komentarz mechanika
4168;L75GIYWT72100076;C9100076;2017-03-12;2017-03-13;16261;Silnik;4;6695;Komentarz mechanika
4169;S63OWMZP01100077;M5100077;2009-01-12;2009-01-17;16457;Opona;8;2251;Komentarz mechanika
4170;S63OWMZP01100077;M5100077;2009-01-12;2009-01-17;16457;Okna;2;3047;Komentarz mechanika
4171;S63OWMZP01100077;M5100077;2009-01-12;2009-01-17;16457;Swiatla;6;8174;Komentarz mechanika
4172;S63OWMZP01100077;M5100077;2009-01-12;2009-01-17;16457;Sprzeglo;2;595;Komentarz mechanika
4173;S63OWMZP01100077;M5100077;2007-11-11;2007-11-12;16457;Warczy;3;1122;Komentarz mechanika
4174;S63OWMZP01100077;M5100077;2007-11-11;2007-11-12;16457;Uszkodzenie;8;8074;Komentarz mechanika
4175;S63OWMZP01100077;M5100077;2007-11-11;2007-11-12;16457;Hamulce;2;8034;Komentarz mechanika
4176;S63OWMZP01100077;M5100077;2004-12-02;2004-12-08;16457;Opona;6;1387;Komentarz mechanika
4177;H99UFTQE33100078;X9100078;2018-05-21;2018-05-23;15156;Opona;6;6545;Komentarz mechanika
4178;H99UFTQE33100078;X9100078;2020-11-01;2020-11-05;15156;Nadwozie;9;6385;Komentarz mechanika
4179;H99UFTQE33100078;X9100078;2020-11-01;2020-11-05;15156;Opona;3;2954;Komentarz mechanika
4180;H99UFTQE33100078;X9100078;2020-11-01;2020-11-05;15156;Uszkodzenie;6;7915;Komentarz mechanika
4181;H99UFTQE33100078;X9100078;2020-11-01;2020-11-05;15156;Swiatla;6;5442;Komentarz mechanika
4182;E09WMPZO46100079;I5100079;2020-12-01;2020-12-02;12127;Swiatla;7;7979;Komentarz mechanika
4183;T21PGNQP29100080;E1100080;2018-01-17;2018-01-19;14563;Silnik;2;7877;Komentarz mechanika
4184;T21PGNQP29100080;E1100080;2012-06-05;2012-06-06;14563;Silnik;6;9275;Komentarz mechanika
4185;T21PGNQP29100080;E1100080;2012-06-05;2012-06-06;14563;Opona;7;2149;Komentarz mechanika
4186;T21PGNQP29100080;E1100080;2012-06-05;2012-06-06;14563;Swiatla;2;3625;Komentarz mechanika
4187;T21PGNQP29100080;E1100080;2012-06-05;2012-06-06;14563;Inne;2;2470;Komentarz mechanika
4188;T21PGNQP29100080;E1100080;2020-12-15;2020-12-18;14563;Inne;2;5186;Komentarz mechanika
4189;T21PGNQP29100080;E1100080;2020-12-15;2020-12-18;14563;Swiatla;2;4601;Komentarz mechanika
4190;T21PGNQP29100080;E1100080;2020-12-15;2020-12-18;14563;Nadwozie;2;898;Komentarz mechanika
4191;N53TEBDM49100081;R0100081;2017-02-02;2017-02-04;17628;Inne;2;5440;Komentarz mechanika
4192;N53TEBDM49100081;R0100081;2017-02-02;2017-02-04;17628;Wydech;9;1094;Komentarz mechanika
4193;N53TEBDM49100081;R0100081;2017-02-02;2017-02-04;17628;Swiatla;4;5768;Komentarz mechanika
4194;N53TEBDM49100081;R0100081;2017-02-02;2017-02-04;17628;Sprzeglo;9;2953;Komentarz mechanika
4195;N53TEBDM49100081;R0100081;2002-09-09;2002-09-18;17628;Sprzeglo;2;6149;Komentarz mechanika
4196;N53TEBDM49100081;R0100081;2002-09-09;2002-09-18;17628;Inne;1;4249;Komentarz mechanika
4197;N53TEBDM49100081;R0100081;2009-09-01;2009-09-09;17628;Nadwozie;5;9277;Komentarz mechanika
4198;N53TEBDM49100081;R0100081;2009-09-01;2009-09-09;17628;Okna;2;2276;Komentarz mechanika
4199;S04GEDMH11100082;O0100082;2019-05-17;2019-05-17;12821;Warczy;6;2595;Komentarz mechanika
4200;G41WGPGO55100083;M7100083;2010-07-17;2010-07-20;11226;Warczy;7;9143;Komentarz mechanika
4201;G41WGPGO55100083;M7100083;2010-07-17;2010-07-20;11226;Uszkodzenie;2;4803;Komentarz mechanika
4202;G41WGPGO55100083;M7100083;2016-02-15;2016-02-22;11226;Silnik;5;1685;Komentarz mechanika
4203;D70SJLWM14100086;W1100086;2010-07-04;2010-07-13;14382;Inne;9;2818;Komentarz mechanika
4204;D70SJLWM14100086;W1100086;2010-07-04;2010-07-13;14382;Hamulce;7;7439;Komentarz mechanika
4205;D70SJLWM14100086;W1100086;2017-04-10;2017-04-13;14382;Hamulce;3;6178;Komentarz mechanika
4206;D70SJLWM14100086;W1100086;2017-04-10;2017-04-13;14382;Inne;2;4776;Komentarz mechanika
4207;D70SJLWM14100086;W1100086;2017-04-10;2017-04-13;14382;Silnik;6;9944;Komentarz mechanika
4208;D70SJLWM14100086;W1100086;2017-04-10;2017-04-13;14382;Okna;6;5706;Komentarz mechanika
4209;D70SJLWM14100086;W1100086;2012-09-26;2012-09-27;14382;Inne;4;6676;Komentarz mechanika
4210;D70SJLWM14100086;W1100086;2012-09-26;2012-09-27;14382;Opona;4;3548;Komentarz mechanika
4211;S85JZFNR30100087;Z6100087;2005-07-02;2005-07-10;14143;Warczy;3;4601;Komentarz mechanika
4212;S85JZFNR30100087;Z6100087;2005-07-02;2005-07-10;14143;Inne;3;4147;Komentarz mechanika
4213;S85JZFNR30100087;Z6100087;2005-07-02;2005-07-10;14143;Swiatla;7;3158;Komentarz mechanika
4214;S85JZFNR30100087;Z6100087;2005-07-02;2005-07-10;14143;Opona;2;3342;Komentarz mechanika
4215;S85JZFNR30100087;Z6100087;2019-03-25;2019-03-28;14143;Swiatla;2;303;Komentarz mechanika
4216;S85JZFNR30100087;Z6100087;2019-03-25;2019-03-28;14143;Uszkodzenie;5;1436;Komentarz mechanika
4217;S85JZFNR30100087;Z6100087;2019-03-25;2019-03-28;14143;Nadwozie;1;1302;Komentarz mechanika
4218;S85JZFNR30100087;Z6100087;2010-12-26;2011-01-07;14143;Uszkodzenie;2;8987;Komentarz mechanika
4219;S94XAJOQ84100088;H4100088;2011-04-20;2011-04-23;13235;Okna;2;8942;Komentarz mechanika
4220;S94XAJOQ84100088;H4100088;2011-04-20;2011-04-23;13235;Swiatla;7;190;Komentarz mechanika
4221;S94XAJOQ84100088;H4100088;2008-05-11;2008-05-21;13235;Silnik;1;819;Komentarz mechanika
4222;S94XAJOQ84100088;H4100088;2008-05-11;2008-05-21;13235;Opona;4;9319;Komentarz mechanika
4223;S94XAJOQ84100088;H4100088;2008-05-11;2008-05-21;13235;Hamulce;2;6954;Komentarz mechanika
4224;A62DOSAQ79100089;H0100089;2016-06-27;2016-07-06;17131;Warczy;6;6176;Komentarz mechanika
4225;A62DOSAQ79100089;H0100089;2016-06-27;2016-07-06;17131;Hamulce;2;4284;Komentarz mechanika
4226;A62DOSAQ79100089;H0100089;2016-06-27;2016-07-06;17131;Silnik;6;4930;Komentarz mechanika
4227;A62DOSAQ79100089;H0100089;1998-07-06;1998-07-14;17131;Okna;3;3776;Komentarz mechanika
4228;A62DOSAQ79100089;H0100089;1998-07-06;1998-07-14;17131;Nadwozie;2;4577;Komentarz mechanika
4229;A62DOSAQ79100089;H0100089;1998-07-06;1998-07-14;17131;Sprzeglo;6;5949;Komentarz mechanika
4230;A62DOSAQ79100089;H0100089;1998-07-06;1998-07-14;17131;Wydech;9;2695;Komentarz mechanika
4231;O12RWYMJ79100090;L6100090;2009-01-03;2009-01-08;15489;Hamulce;6;9884;Komentarz mechanika
4232;O12RWYMJ79100090;L6100090;2005-01-17;2005-01-17;15489;Sprzeglo;2;4176;Komentarz mechanika
4233;O12RWYMJ79100090;L6100090;2015-05-04;2015-05-09;15489;Warczy;2;4069;Komentarz mechanika
4234;O12RWYMJ79100090;L6100090;2015-05-04;2015-05-09;15489;Okna;2;6365;Komentarz mechanika
4235;O12RWYMJ79100090;L6100090;2015-05-04;2015-05-09;15489;Wydech;2;1696;Komentarz mechanika
4236;O12RWYMJ79100090;L6100090;2015-05-04;2015-05-09;15489;Swiatla;2;5475;Komentarz mechanika
4237;O12RWYMJ79100090;L6100090;2015-11-15;2015-11-20;15489;Wydech;8;5549;Komentarz mechanika
4238;O12RWYMJ79100090;L6100090;2015-11-15;2015-11-20;15489;Silnik;2;7055;Komentarz mechanika
4239;O12RWYMJ79100090;L6100090;2015-11-15;2015-11-20;15489;Uszkodzenie;10;2100;Komentarz mechanika
4240;C26QLVPE52100091;L3100091;2013-02-17;2013-02-26;17519;Sprzeglo;2;9904;Komentarz mechanika
4241;C26QLVPE52100091;L3100091;2018-11-10;2018-11-11;17519;Warczy;2;8561;Komentarz mechanika
4242;C26QLVPE52100091;L3100091;2018-11-10;2018-11-11;17519;Hamulce;2;7057;Komentarz mechanika
4243;C26QLVPE52100091;L3100091;2018-11-10;2018-11-11;17519;Nadwozie;6;3586;Komentarz mechanika
4244;T79GPUWA14100092;Q3100092;2015-09-02;2015-09-05;15631;Swiatla;3;8481;Komentarz mechanika
4245;T79GPUWA14100092;Q3100092;2015-09-02;2015-09-05;15631;Hamulce;4;1918;Komentarz mechanika
4246;T79GPUWA14100092;Q3100092;2015-09-02;2015-09-05;15631;Nadwozie;2;3797;Komentarz mechanika
4247;T79GPUWA14100092;Q3100092;2015-09-02;2015-09-05;15631;Okna;6;2618;Komentarz mechanika
4248;T79GPUWA14100092;Q3100092;1999-08-09;1999-08-17;15631;Swiatla;8;3929;Komentarz mechanika
4249;T79GPUWA14100092;Q3100092;1999-08-09;1999-08-17;15631;Inne;2;3503;Komentarz mechanika
4250;T79GPUWA14100092;Q3100092;1999-08-09;1999-08-17;15631;Okna;2;230;Komentarz mechanika
4251;T79GPUWA14100092;Q3100092;1999-08-09;1999-08-17;15631;Uszkodzenie;2;6302;Komentarz mechanika
4252;T79GPUWA14100092;Q3100092;2020-11-05;2020-11-12;15631;Wydech;6;7029;Komentarz mechanika
4253;T79GPUWA14100092;Q3100092;2020-11-05;2020-11-12;15631;Swiatla;5;6749;Komentarz mechanika
4254;T79GPUWA14100092;Q3100092;2020-11-05;2020-11-12;15631;Uszkodzenie;8;4939;Komentarz mechanika
4255;F41LTCEL32100093;H7100093;1999-04-09;1999-04-18;13405;Swiatla;1;6031;Komentarz mechanika
4256;F41LTCEL32100093;H7100093;1999-04-09;1999-04-18;13405;Sprzeglo;9;2639;Komentarz mechanika
4257;F41LTCEL32100093;H7100093;1999-04-09;1999-04-18;13405;Uszkodzenie;2;1420;Komentarz mechanika
4258;F41LTCEL32100093;H7100093;2019-10-18;2019-10-19;13405;Sprzeglo;7;1492;Komentarz mechanika
4259;F41LTCEL32100093;H7100093;2019-10-18;2019-10-19;13405;Hamulce;3;4737;Komentarz mechanika
4260;F41LTCEL32100093;H7100093;2000-11-19;2000-11-28;13405;Wydech;4;5397;Komentarz mechanika
4261;F41LTCEL32100093;H7100093;2000-11-19;2000-11-28;13405;Silnik;4;8075;Komentarz mechanika
4262;F41LTCEL32100093;H7100093;2007-03-25;2007-04-04;13405;Silnik;6;8321;Komentarz mechanika
4263;F41LTCEL32100093;H7100093;2007-03-25;2007-04-04;13405;Warczy;1;2760;Komentarz mechanika
4264;F41LTCEL32100093;H7100093;2007-03-25;2007-04-04;13405;Swiatla;2;3682;Komentarz mechanika
4265;F41LTCEL32100093;H7100093;2007-03-25;2007-04-04;13405;Okna;6;3098;Komentarz mechanika
4266;F41LTCEL32100093;H7100093;1996-09-02;1996-09-08;13405;Hamulce;10;4321;Komentarz mechanika
4267;F41LTCEL32100093;H7100093;1996-09-02;1996-09-08;13405;Wydech;2;8367;Komentarz mechanika
4268;F41LTCEL32100093;H7100093;1996-09-02;1996-09-08;13405;Swiatla;2;7185;Komentarz mechanika
4269;Y83CIYBX38100094;G6100094;2020-06-21;2020-06-21;11442;Sprzeglo;5;7218;Komentarz mechanika
4270;Y83CIYBX38100094;G6100094;2020-06-21;2020-06-21;11442;Uszkodzenie;6;3370;Komentarz mechanika
4271;Y83CIYBX38100094;G6100094;2020-06-21;2020-06-21;11442;Nadwozie;3;8151;Komentarz mechanika
4272;Y83CIYBX38100094;G6100094;2020-11-02;2020-11-09;11442;Sprzeglo;5;5484;Komentarz mechanika
4273;Y83CIYBX38100094;G6100094;2020-11-02;2020-11-09;11442;Nadwozie;5;8468;Komentarz mechanika
4274;Y83CIYBX38100094;G6100094;2007-11-02;2007-11-12;11442;Wydech;7;8610;Komentarz mechanika
4275;Y83CIYBX38100094;G6100094;2007-11-02;2007-11-12;11442;Warczy;3;3590;Komentarz mechanika
4276;Y83CIYBX38100094;G6100094;2010-06-16;2010-06-19;11442;Okna;5;5160;Komentarz mechanika
4277;Y83CIYBX38100094;G6100094;2010-06-16;2010-06-19;11442;Opona;2;8156;Komentarz mechanika
4278;Q88TMVAE77100095;Z3100095;2010-08-20;2010-08-26;13461;Nadwozie;3;7611;Komentarz mechanika
4279;Q88TMVAE77100095;Z3100095;2010-08-20;2010-08-26;13461;Okna;2;9165;Komentarz mechanika
4280;Q88TMVAE77100095;Z3100095;2010-08-20;2010-08-26;13461;Wydech;2;7825;Komentarz mechanika
4281;Q88TMVAE77100095;Z3100095;2010-08-20;2010-08-26;13461;Opona;6;9001;Komentarz mechanika
4282;Q88TMVAE77100095;Z3100095;2018-06-12;2018-06-20;13461;Warczy;2;9731;Komentarz mechanika
4283;Q88TMVAE77100095;Z3100095;2018-06-12;2018-06-20;13461;Okna;6;4911;Komentarz mechanika
4284;Q88TMVAE77100095;Z3100095;2018-06-12;2018-06-20;13461;Wydech;2;5834;Komentarz mechanika
4285;Q88TMVAE77100095;Z3100095;2017-11-20;2017-12-01;13461;Okna;6;7793;Komentarz mechanika
4286;Q88TMVAE77100095;Z3100095;2017-11-20;2017-12-01;13461;Wydech;1;3879;Komentarz mechanika
4287;Q88TMVAE77100095;Z3100095;2017-11-20;2017-12-01;13461;Swiatla;6;8544;Komentarz mechanika
4288;A96NZEJH92100096;N1100096;2020-05-06;2020-05-10;10702;Nadwozie;2;3269;Komentarz mechanika
4289;A96NZEJH92100096;N1100096;2020-05-06;2020-05-10;10702;Uszkodzenie;3;8310;Komentarz mechanika
4290;A96NZEJH92100096;N1100096;2018-06-11;2018-06-11;10702;Warczy;3;9748;Komentarz mechanika
4291;A96NZEJH92100096;N1100096;2019-09-17;2019-09-20;10702;Okna;2;5938;Komentarz mechanika
4292;A96NZEJH92100096;N1100096;2019-09-17;2019-09-20;10702;Opona;5;7539;Komentarz mechanika
4293;A96NZEJH92100096;N1100096;2019-09-17;2019-09-20;10702;Warczy;2;1739;Komentarz mechanika
4294;A96NZEJH92100096;N1100096;2019-09-17;2019-09-20;10702;Uszkodzenie;6;8463;Komentarz mechanika
4295;P91SVVFZ79100098;X7100098;2011-10-26;2011-10-26;16077;Nadwozie;2;4864;Komentarz mechanika
4296;P91SVVFZ79100098;X7100098;2011-10-26;2011-10-26;16077;Silnik;3;6934;Komentarz mechanika
4297;P91SVVFZ79100098;X7100098;2011-10-26;2011-10-26;16077;Inne;10;5607;Komentarz mechanika
4298;P91SVVFZ79100098;X7100098;2011-10-26;2011-10-26;16077;Wydech;5;2095;Komentarz mechanika
4299;P91SVVFZ79100098;X7100098;2020-02-19;2020-03-01;16077;Uszkodzenie;3;3189;Komentarz mechanika
4300;P89MXVYR41100099;Z6100099;2003-09-03;2003-09-05;14041;Opona;6;9171;Komentarz mechanika
