id;vin_number;registration_number;date_sent_to_fic;date_fixed;milage;car_element_name;fault_severity;cost;mechanics_report
1923;Q59BLGJC96100320;U5100320;2018-01-28;2018-02-07;10009;Sprzeglo;2;9651;Komentarz mechanika
1924;I45YDXSU94100321;U5100321;2020-11-17;2020-11-17;11900;Okna;2;2343;Komentarz mechanika
1925;I45YDXSU94100321;U5100321;2020-11-17;2020-11-17;11900;Inne;2;9018;Komentarz mechanika
1926;I45YDXSU94100321;U5100321;2020-11-17;2020-11-17;11900;Uszkodzenie;9;3450;Komentarz mechanika
1927;I45YDXSU94100321;U5100321;2018-02-27;2018-03-03;11900;Opona;6;6715;Komentarz mechanika
1928;I45YDXSU94100321;U5100321;2018-02-27;2018-03-03;11900;Nadwozie;6;7145;Komentarz mechanika
1929;I45YDXSU94100321;U5100321;2019-01-25;2019-02-04;11900;Hamulce;4;8507;Komentarz mechanika
1930;S74LUADF82100322;N0100322;2020-09-10;2020-09-20;16064;Uszkodzenie;2;8855;Komentarz mechanika
1931;S74LUADF82100322;N0100322;2021-01-03;2021-01-10;16064;Nadwozie;5;2280;Komentarz mechanika
1932;S74LUADF82100322;N0100322;2021-01-03;2021-01-10;16064;Uszkodzenie;3;8264;Komentarz mechanika
1933;S74LUADF82100322;N0100322;2021-01-03;2021-01-10;16064;Inne;9;7850;Komentarz mechanika
1934;S74LUADF82100322;N0100322;2020-09-05;2020-09-15;16064;Warczy;5;8606;Komentarz mechanika
1935;S74LUADF82100322;N0100322;2020-09-05;2020-09-15;16064;Silnik;6;2629;Komentarz mechanika
1936;S74LUADF82100322;N0100322;2020-09-05;2020-09-15;16064;Swiatla;2;5585;Komentarz mechanika
1937;S74LUADF82100322;N0100322;2020-04-10;2020-04-19;16064;Hamulce;3;6062;Komentarz mechanika
1938;S74LUADF82100322;N0100322;2020-04-10;2020-04-19;16064;Uszkodzenie;8;9523;Komentarz mechanika
1939;S74LUADF82100322;N0100322;2020-04-10;2020-04-19;16064;Nadwozie;1;9875;Komentarz mechanika
1940;P89OXJQG54100323;D2100323;2014-10-28;2014-11-03;16280;Okna;5;7079;Komentarz mechanika
1941;P89OXJQG54100323;D2100323;2014-10-28;2014-11-03;16280;Silnik;3;1417;Komentarz mechanika
1942;P89OXJQG54100323;D2100323;2014-10-28;2014-11-03;16280;Wydech;4;9195;Komentarz mechanika
1943;P89OXJQG54100323;D2100323;2014-10-28;2014-11-03;16280;Sprzeglo;2;9729;Komentarz mechanika
1944;P89OXJQG54100323;D2100323;2000-09-27;2000-10-08;16280;Okna;2;522;Komentarz mechanika
1945;P89OXJQG54100323;D2100323;2000-09-27;2000-10-08;16280;Sprzeglo;6;5736;Komentarz mechanika
1946;N79EAULR66100324;W0100324;2017-07-20;2017-07-23;14311;Swiatla;5;8673;Komentarz mechanika
1947;N79EAULR66100324;W0100324;2017-07-20;2017-07-23;14311;Hamulce;3;9462;Komentarz mechanika
1948;N79EAULR66100324;W0100324;2017-07-20;2017-07-23;14311;Inne;2;8993;Komentarz mechanika
1949;N79EAULR66100324;W0100324;2017-07-20;2017-07-23;14311;Nadwozie;6;4062;Komentarz mechanika
1950;N79EAULR66100324;W0100324;2018-02-24;2018-02-25;14311;Hamulce;8;2795;Komentarz mechanika
1951;N79EAULR66100324;W0100324;2018-02-24;2018-02-25;14311;Okna;5;7525;Komentarz mechanika
1952;N79EAULR66100324;W0100324;2018-02-24;2018-02-25;14311;Swiatla;6;6431;Komentarz mechanika
1953;N79EAULR66100324;W0100324;2020-03-27;2020-03-28;14311;Warczy;5;3102;Komentarz mechanika
1954;H20BIZDR52100325;D8100325;2004-08-23;2004-08-24;17751;Uszkodzenie;6;6779;Komentarz mechanika
1955;H20BIZDR52100325;D8100325;2004-08-23;2004-08-24;17751;Hamulce;2;1810;Komentarz mechanika
1956;H20BIZDR52100325;D8100325;2004-08-23;2004-08-24;17751;Swiatla;2;1702;Komentarz mechanika
1957;H20BIZDR52100325;D8100325;2004-08-23;2004-08-24;17751;Wydech;6;9103;Komentarz mechanika
1958;C47VMZKH39100326;O2100326;2018-11-18;2018-11-20;12390;Hamulce;6;7210;Komentarz mechanika
1959;C47VMZKH39100326;O2100326;2018-11-18;2018-11-20;12390;Okna;7;4551;Komentarz mechanika
1960;C47VMZKH39100326;O2100326;2004-12-28;2005-01-07;12390;Nadwozie;8;1472;Komentarz mechanika
1961;C47VMZKH39100326;O2100326;2004-12-28;2005-01-07;12390;Hamulce;2;1046;Komentarz mechanika
1962;C47VMZKH39100326;O2100326;2004-12-28;2005-01-07;12390;Silnik;9;8954;Komentarz mechanika
1963;C47VMZKH39100326;O2100326;2014-06-01;2014-06-03;12390;Swiatla;2;2577;Komentarz mechanika
1964;C47VMZKH39100326;O2100326;2001-02-18;2001-02-21;12390;Hamulce;6;6018;Komentarz mechanika
1965;C97PNWIN99100327;F3100327;2014-07-18;2014-07-21;17930;Sprzeglo;3;6877;Komentarz mechanika
1966;C97PNWIN99100327;F3100327;2014-07-18;2014-07-21;17930;Uszkodzenie;6;3855;Komentarz mechanika
1967;C97PNWIN99100327;F3100327;2014-07-18;2014-07-21;17930;Nadwozie;2;8141;Komentarz mechanika
1968;C97PNWIN99100327;F3100327;2016-07-26;2016-08-06;17930;Swiatla;1;5708;Komentarz mechanika
1969;C97PNWIN99100327;F3100327;2016-07-26;2016-08-06;17930;Nadwozie;4;2588;Komentarz mechanika
1970;X19MOJCA84100329;Z1100329;2016-11-17;2016-11-23;17084;Wydech;2;7800;Komentarz mechanika
1971;X19MOJCA84100329;Z1100329;2020-04-01;2020-04-08;17084;Sprzeglo;7;6862;Komentarz mechanika
1972;X19MOJCA84100329;Z1100329;2020-04-01;2020-04-08;17084;Inne;2;9909;Komentarz mechanika
1973;X19MOJCA84100329;Z1100329;2020-04-01;2020-04-08;17084;Opona;10;5242;Komentarz mechanika
1974;X19MOJCA84100329;Z1100329;2020-04-01;2020-04-08;17084;Okna;1;1830;Komentarz mechanika
1975;X19MOJCA84100329;Z1100329;1999-07-10;1999-07-17;17084;Wydech;6;9636;Komentarz mechanika
1976;V96WQZOZ65100330;O1100330;2020-11-21;2020-11-21;18887;Okna;6;8793;Komentarz mechanika
1977;V96WQZOZ65100330;O1100330;2018-06-25;2018-07-06;18887;Warczy;2;4531;Komentarz mechanika
1978;V96WQZOZ65100330;O1100330;2018-06-25;2018-07-06;18887;Inne;9;3584;Komentarz mechanika
1979;V96WQZOZ65100330;O1100330;2020-09-08;2020-09-08;18887;Sprzeglo;2;2774;Komentarz mechanika
1980;V96WQZOZ65100330;O1100330;2020-09-08;2020-09-08;18887;Silnik;4;1704;Komentarz mechanika
1981;V96WQZOZ65100330;O1100330;2020-09-08;2020-09-08;18887;Opona;1;1129;Komentarz mechanika
1982;V96WQZOZ65100330;O1100330;2020-09-08;2020-09-08;18887;Uszkodzenie;2;733;Komentarz mechanika
1983;C71EIHEI57100331;V6100331;2011-07-22;2011-08-01;12069;Sprzeglo;2;2996;Komentarz mechanika
1984;C71EIHEI57100331;V6100331;2011-07-22;2011-08-01;12069;Opona;1;5320;Komentarz mechanika
1985;C71EIHEI57100331;V6100331;2011-02-02;2011-02-10;12069;Hamulce;8;9639;Komentarz mechanika
1986;C71EIHEI57100331;V6100331;2011-02-02;2011-02-10;12069;Opona;10;797;Komentarz mechanika
1987;C71EIHEI57100331;V6100331;2011-02-02;2011-02-10;12069;Wydech;8;9796;Komentarz mechanika
1988;C71EIHEI57100331;V6100331;2011-02-02;2011-02-10;12069;Sprzeglo;8;7748;Komentarz mechanika
1989;C71EIHEI57100331;V6100331;2002-10-01;2002-10-01;12069;Nadwozie;2;6336;Komentarz mechanika
1990;C71EIHEI57100331;V6100331;2002-10-01;2002-10-01;12069;Warczy;8;6647;Komentarz mechanika
1991;A34WUGKN02100332;W5100332;2006-10-12;2006-10-15;17243;Uszkodzenie;3;2497;Komentarz mechanika
1992;A34WUGKN02100332;W5100332;2006-10-12;2006-10-15;17243;Silnik;4;7821;Komentarz mechanika
1993;A34WUGKN02100332;W5100332;2011-07-22;2011-07-22;17243;Nadwozie;1;4681;Komentarz mechanika
1994;A34WUGKN02100332;W5100332;2011-07-22;2011-07-22;17243;Okna;8;3768;Komentarz mechanika
1995;A34WUGKN02100332;W5100332;2011-07-22;2011-07-22;17243;Opona;6;2543;Komentarz mechanika
1996;J07ZMMCL44100333;O2100333;2016-03-23;2016-04-03;17613;Hamulce;7;7609;Komentarz mechanika
1997;J07ZMMCL44100333;O2100333;2008-10-17;2008-10-18;17613;Wydech;2;568;Komentarz mechanika
1998;J07ZMMCL44100333;O2100333;2011-02-15;2011-02-22;17613;Nadwozie;6;5210;Komentarz mechanika
1999;J07ZMMCL44100333;O2100333;2011-02-15;2011-02-22;17613;Sprzeglo;6;297;Komentarz mechanika
2000;O14LNDXG51100334;O8100334;2016-12-02;2016-12-08;15238;Wydech;3;1105;Komentarz mechanika
2001;O14LNDXG51100334;O8100334;2011-12-14;2011-12-22;15238;Okna;6;9764;Komentarz mechanika
2002;O14LNDXG51100334;O8100334;2011-12-14;2011-12-22;15238;Swiatla;3;1723;Komentarz mechanika
2003;O14LNDXG51100334;O8100334;2011-12-14;2011-12-22;15238;Warczy;3;5632;Komentarz mechanika
2004;O14LNDXG51100334;O8100334;2015-03-17;2015-03-18;15238;Uszkodzenie;2;7293;Komentarz mechanika
2005;O14LNDXG51100334;O8100334;2015-03-17;2015-03-18;15238;Nadwozie;2;9439;Komentarz mechanika
2006;F93YCZZN05100336;P9100336;2018-04-21;2018-04-24;18262;Wydech;3;8781;Komentarz mechanika
2007;F93YCZZN05100336;P9100336;2018-04-21;2018-04-24;18262;Nadwozie;3;2751;Komentarz mechanika
2008;F93YCZZN05100336;P9100336;2018-10-03;2018-10-07;18262;Silnik;8;3847;Komentarz mechanika
2009;F93YCZZN05100336;P9100336;2018-10-03;2018-10-07;18262;Okna;6;5511;Komentarz mechanika
2010;F93YCZZN05100336;P9100336;2018-10-03;2018-10-07;18262;Hamulce;2;7221;Komentarz mechanika
2011;F93YCZZN05100336;P9100336;2006-01-02;2006-01-08;18262;Silnik;3;1981;Komentarz mechanika
2012;P94SRUCK49100337;L3100337;2020-06-15;2020-06-19;14490;Sprzeglo;2;992;Komentarz mechanika
2013;P94SRUCK49100337;L3100337;2020-06-15;2020-06-19;14490;Swiatla;2;109;Komentarz mechanika
2014;P94SRUCK49100337;L3100337;2020-06-15;2020-06-19;14490;Opona;2;4152;Komentarz mechanika
2015;P94SRUCK49100337;L3100337;2020-04-21;2020-05-02;14490;Uszkodzenie;1;9806;Komentarz mechanika
2016;P94SRUCK49100337;L3100337;2020-04-21;2020-05-02;14490;Nadwozie;6;5052;Komentarz mechanika
2017;P94SRUCK49100337;L3100337;2020-11-08;2020-11-14;14490;Warczy;1;993;Komentarz mechanika
2018;P94SRUCK49100337;L3100337;2020-11-08;2020-11-14;14490;Inne;6;970;Komentarz mechanika
2019;P94SRUCK49100337;L3100337;2020-04-24;2020-04-24;14490;Opona;2;2905;Komentarz mechanika
2020;P94SRUCK49100337;L3100337;2020-04-24;2020-04-24;14490;Swiatla;6;1844;Komentarz mechanika
2021;C58EZPIC01100338;N9100338;2014-04-06;2014-04-08;19979;Uszkodzenie;1;469;Komentarz mechanika
2022;C58EZPIC01100338;N9100338;2014-04-06;2014-04-08;19979;Wydech;2;2120;Komentarz mechanika
2023;C58EZPIC01100338;N9100338;2014-04-06;2014-04-08;19979;Inne;2;9467;Komentarz mechanika
2024;Q09FJSWC30100339;L3100339;2020-11-12;2020-11-15;13804;Nadwozie;2;2101;Komentarz mechanika
2025;Q09FJSWC30100339;L3100339;2020-08-06;2020-08-09;13804;Opona;2;1323;Komentarz mechanika
2026;Q09FJSWC30100339;L3100339;2020-08-06;2020-08-09;13804;Okna;2;5196;Komentarz mechanika
2027;Q09FJSWC30100339;L3100339;2020-08-06;2020-08-09;13804;Uszkodzenie;4;3930;Komentarz mechanika
2028;Q09FJSWC30100339;L3100339;2020-08-06;2020-08-09;13804;Hamulce;2;9071;Komentarz mechanika
2029;Q09FJSWC30100339;L3100339;2021-01-25;2021-02-06;13804;Inne;1;147;Komentarz mechanika
2030;Q09FJSWC30100339;L3100339;2021-01-25;2021-02-06;13804;Opona;6;4299;Komentarz mechanika
2031;Q09FJSWC30100339;L3100339;2021-01-25;2021-02-06;13804;Swiatla;6;9121;Komentarz mechanika
2032;Q49WUFNI05100340;R5100340;2020-03-06;2020-03-11;14066;Wydech;2;1816;Komentarz mechanika
2033;Q49WUFNI05100340;R5100340;2020-03-06;2020-03-11;14066;Swiatla;2;2614;Komentarz mechanika
2034;Q49WUFNI05100340;R5100340;2020-03-06;2020-03-11;14066;Okna;2;6257;Komentarz mechanika
2035;Q49WUFNI05100340;R5100340;2020-03-06;2020-03-11;14066;Uszkodzenie;2;2900;Komentarz mechanika
2036;Q49WUFNI05100340;R5100340;2020-12-06;2020-12-12;14066;Hamulce;2;7436;Komentarz mechanika
2037;Q49WUFNI05100340;R5100340;2020-12-06;2020-12-12;14066;Opona;3;3082;Komentarz mechanika
2038;Q49WUFNI05100340;R5100340;2020-12-06;2020-12-12;14066;Uszkodzenie;2;2772;Komentarz mechanika
2039;Q49WUFNI05100340;R5100340;2020-05-12;2020-05-13;14066;Nadwozie;2;2151;Komentarz mechanika
2040;Q49WUFNI05100340;R5100340;2020-05-12;2020-05-13;14066;Warczy;4;6363;Komentarz mechanika
2041;Q49WUFNI05100340;R5100340;2020-05-12;2020-05-13;14066;Uszkodzenie;2;5484;Komentarz mechanika
2042;L43JSTJO73100341;D7100341;2018-03-17;2018-03-21;10055;Sprzeglo;6;7383;Komentarz mechanika
2043;L43JSTJO73100341;D7100341;2018-03-17;2018-03-21;10055;Opona;1;6858;Komentarz mechanika
2044;L43JSTJO73100341;D7100341;2018-03-17;2018-03-21;10055;Uszkodzenie;1;3045;Komentarz mechanika
2045;X63SWTXT91100343;Y5100343;2013-03-16;2013-03-18;17758;Uszkodzenie;2;4713;Komentarz mechanika
2046;X63SWTXT91100343;Y5100343;2013-03-16;2013-03-18;17758;Swiatla;3;7529;Komentarz mechanika
2047;A38GTNNH31100344;X4100344;2008-09-17;2008-09-19;16150;Swiatla;10;9945;Komentarz mechanika
2048;A38GTNNH31100344;X4100344;2010-02-22;2010-02-28;16150;Silnik;1;3062;Komentarz mechanika
2049;A38GTNNH31100344;X4100344;2010-02-22;2010-02-28;16150;Opona;7;237;Komentarz mechanika
2050;P25WVGKJ64100345;U4100345;2011-12-04;2011-12-12;11689;Sprzeglo;2;9747;Komentarz mechanika
2051;P25WVGKJ64100345;U4100345;2011-12-04;2011-12-12;11689;Nadwozie;2;1136;Komentarz mechanika
2052;P25WVGKJ64100345;U4100345;2011-12-04;2011-12-12;11689;Warczy;5;3778;Komentarz mechanika
2053;P25WVGKJ64100345;U4100345;2016-02-13;2016-02-20;11689;Opona;3;7549;Komentarz mechanika
2054;P25WVGKJ64100345;U4100345;2016-02-13;2016-02-20;11689;Swiatla;1;2556;Komentarz mechanika
2055;P25WVGKJ64100345;U4100345;2016-02-13;2016-02-20;11689;Warczy;6;5936;Komentarz mechanika
2056;P25WVGKJ64100345;U4100345;2016-02-13;2016-02-20;11689;Hamulce;3;6142;Komentarz mechanika
2057;U59SUVYT88100346;M8100346;2010-06-24;2010-07-01;11459;Uszkodzenie;2;9231;Komentarz mechanika
2058;U59SUVYT88100346;M8100346;2010-06-24;2010-07-01;11459;Sprzeglo;1;8876;Komentarz mechanika
2059;U59SUVYT88100346;M8100346;2010-06-24;2010-07-01;11459;Inne;3;724;Komentarz mechanika
2060;U59SUVYT88100346;M8100346;2010-06-24;2010-07-01;11459;Wydech;8;5631;Komentarz mechanika
2061;F09VWGVS62100347;A9100347;2019-07-13;2019-07-13;12375;Warczy;6;1011;Komentarz mechanika
2062;F09VWGVS62100347;A9100347;2019-07-13;2019-07-13;12375;Silnik;6;396;Komentarz mechanika
2063;F09VWGVS62100347;A9100347;2019-04-02;2019-04-11;12375;Hamulce;1;379;Komentarz mechanika
2064;F09VWGVS62100347;A9100347;2019-04-02;2019-04-11;12375;Opona;8;3038;Komentarz mechanika
2065;A85RJEXC73100348;X2100348;2018-10-01;2018-10-02;15889;Wydech;3;194;Komentarz mechanika
2066;A85RJEXC73100348;X2100348;2018-10-01;2018-10-02;15889;Hamulce;3;6524;Komentarz mechanika
2067;A85RJEXC73100348;X2100348;2020-01-17;2020-01-22;15889;Okna;2;5101;Komentarz mechanika
2068;A85RJEXC73100348;X2100348;2020-01-17;2020-01-22;15889;Swiatla;2;7440;Komentarz mechanika
2069;A85RJEXC73100348;X2100348;2020-01-17;2020-01-22;15889;Uszkodzenie;2;1669;Komentarz mechanika
2070;R77SZWAU47100349;B6100349;2019-12-03;2019-12-09;17732;Hamulce;8;3637;Komentarz mechanika
2071;R77SZWAU47100349;B6100349;2020-02-27;2020-03-03;17732;Warczy;5;8016;Komentarz mechanika
2072;R77SZWAU47100349;B6100349;2020-02-27;2020-03-03;17732;Wydech;8;5584;Komentarz mechanika
2073;P75PJWAJ63100350;N7100350;1992-02-10;1992-02-10;18104;Wydech;7;5927;Komentarz mechanika
2074;P75PJWAJ63100350;N7100350;2009-07-16;2009-07-19;18104;Silnik;10;6930;Komentarz mechanika
2075;P75PJWAJ63100350;N7100350;2009-07-16;2009-07-19;18104;Opona;8;4042;Komentarz mechanika
2076;N80SAHMU74100351;I7100351;2016-12-01;2016-12-06;14144;Warczy;6;6671;Komentarz mechanika
2077;N80SAHMU74100351;I7100351;2016-12-01;2016-12-06;14144;Inne;4;7595;Komentarz mechanika
2078;N80SAHMU74100351;I7100351;2017-08-06;2017-08-12;14144;Nadwozie;8;4248;Komentarz mechanika
2079;N80SAHMU74100351;I7100351;2019-12-02;2019-12-05;14144;Sprzeglo;3;9702;Komentarz mechanika
2080;N80SAHMU74100351;I7100351;2019-12-02;2019-12-05;14144;Nadwozie;5;6051;Komentarz mechanika
2081;N80SAHMU74100351;I7100351;2019-12-02;2019-12-05;14144;Swiatla;1;4971;Komentarz mechanika
2082;O24YJZQN81100352;P7100352;2012-11-25;2012-12-01;18681;Silnik;3;6683;Komentarz mechanika
2083;O24YJZQN81100352;P7100352;2012-11-25;2012-12-01;18681;Nadwozie;2;3392;Komentarz mechanika
2084;O24YJZQN81100352;P7100352;2012-11-25;2012-12-01;18681;Hamulce;9;9483;Komentarz mechanika
2085;O24YJZQN81100352;P7100352;2018-10-04;2018-10-04;18681;Uszkodzenie;3;870;Komentarz mechanika
2086;O24YJZQN81100352;P7100352;2018-10-04;2018-10-04;18681;Okna;8;137;Komentarz mechanika
2087;O24YJZQN81100352;P7100352;2018-10-04;2018-10-04;18681;Wydech;2;353;Komentarz mechanika
2088;O24YJZQN81100352;P7100352;2018-10-04;2018-10-04;18681;Hamulce;2;7300;Komentarz mechanika
2089;O24YJZQN81100352;P7100352;2014-01-15;2014-01-24;18681;Okna;7;2727;Komentarz mechanika
2090;O24YJZQN81100352;P7100352;2019-08-18;2019-08-19;18681;Okna;9;5576;Komentarz mechanika
2091;O24YJZQN81100352;P7100352;2019-08-18;2019-08-19;18681;Warczy;6;3437;Komentarz mechanika
2092;O24YJZQN81100352;P7100352;2018-01-01;2018-01-08;18681;Swiatla;6;4373;Komentarz mechanika
2093;O24YJZQN81100352;P7100352;2018-01-01;2018-01-08;18681;Sprzeglo;6;6689;Komentarz mechanika
2094;O24YJZQN81100352;P7100352;2018-01-01;2018-01-08;18681;Warczy;2;1460;Komentarz mechanika
2095;O24YJZQN81100352;P7100352;2018-01-01;2018-01-08;18681;Hamulce;4;9665;Komentarz mechanika
2096;W15CVFFH16100354;A8100354;2005-07-01;2005-07-08;11857;Silnik;1;6494;Komentarz mechanika
2097;W15CVFFH16100354;A8100354;2005-07-01;2005-07-08;11857;Wydech;2;2349;Komentarz mechanika
2098;W15CVFFH16100354;A8100354;2005-07-01;2005-07-08;11857;Inne;2;2161;Komentarz mechanika
2099;W15CVFFH16100354;A8100354;2005-07-01;2005-07-08;11857;Swiatla;2;8256;Komentarz mechanika
2100;W15CVFFH16100354;A8100354;2010-06-06;2010-06-14;11857;Swiatla;1;3920;Komentarz mechanika
2101;W15CVFFH16100354;A8100354;2010-06-06;2010-06-14;11857;Nadwozie;7;1074;Komentarz mechanika
2102;W15CVFFH16100354;A8100354;2007-12-14;2007-12-20;11857;Okna;4;8068;Komentarz mechanika
2103;W15CVFFH16100354;A8100354;2007-12-14;2007-12-20;11857;Wydech;2;6653;Komentarz mechanika
2104;U18KWMZA08100355;A4100355;2018-03-01;2018-03-01;12070;Inne;10;8474;Komentarz mechanika
2105;U18KWMZA08100355;A4100355;2018-03-01;2018-03-01;12070;Hamulce;2;9282;Komentarz mechanika
2106;U18KWMZA08100355;A4100355;2018-03-01;2018-03-01;12070;Swiatla;4;1584;Komentarz mechanika
2107;U18KWMZA08100355;A4100355;2011-12-24;2012-01-04;12070;Silnik;7;3852;Komentarz mechanika
2108;U18KWMZA08100355;A4100355;2011-12-24;2012-01-04;12070;Opona;1;2822;Komentarz mechanika
2109;U18KWMZA08100355;A4100355;2011-12-24;2012-01-04;12070;Swiatla;2;939;Komentarz mechanika
2110;U18KWMZA08100355;A4100355;2015-12-26;2016-01-06;12070;Wydech;6;9940;Komentarz mechanika
2111;U18KWMZA08100355;A4100355;2015-12-26;2016-01-06;12070;Uszkodzenie;3;7237;Komentarz mechanika
2112;U18KWMZA08100355;A4100355;2015-12-26;2016-01-06;12070;Nadwozie;9;9483;Komentarz mechanika
2113;V81VXGIE23100356;Y6100356;2010-04-11;2010-04-11;13647;Swiatla;3;5266;Komentarz mechanika
2114;V81VXGIE23100356;Y6100356;2010-04-11;2010-04-11;13647;Sprzeglo;3;146;Komentarz mechanika
2115;V81VXGIE23100356;Y6100356;2020-04-14;2020-04-14;13647;Sprzeglo;6;2041;Komentarz mechanika
2116;V81VXGIE23100356;Y6100356;2020-04-14;2020-04-14;13647;Silnik;7;2501;Komentarz mechanika
2117;V81VXGIE23100356;Y6100356;2020-04-14;2020-04-14;13647;Warczy;2;4714;Komentarz mechanika
2118;V81VXGIE23100356;Y6100356;2020-04-14;2020-04-14;13647;Wydech;2;1843;Komentarz mechanika
2119;E07GXEFV21100357;P9100357;2018-02-21;2018-03-01;14183;Wydech;3;7370;Komentarz mechanika
2120;E07GXEFV21100357;P9100357;2018-02-21;2018-03-01;14183;Okna;2;4327;Komentarz mechanika
2121;A91QQNQE73100358;X2100358;2012-06-15;2012-06-25;12633;Uszkodzenie;5;4230;Komentarz mechanika
2122;A91QQNQE73100358;X2100358;2012-06-15;2012-06-25;12633;Silnik;3;8551;Komentarz mechanika
2123;H90NVHYO58100359;C1100359;2014-08-06;2014-08-13;10984;Nadwozie;1;5612;Komentarz mechanika
2124;H90NVHYO58100359;C1100359;2012-11-15;2012-11-18;10984;Wydech;8;2459;Komentarz mechanika
2125;H90NVHYO58100359;C1100359;2017-04-23;2017-04-23;10984;Sprzeglo;3;370;Komentarz mechanika
2126;U63GYIMQ07100360;W5100360;2011-06-21;2011-06-21;19870;Swiatla;3;8226;Komentarz mechanika
2127;U63GYIMQ07100360;W5100360;2011-06-21;2011-06-21;19870;Opona;10;8367;Komentarz mechanika
2128;U63GYIMQ07100360;W5100360;2011-06-21;2011-06-21;19870;Nadwozie;1;9677;Komentarz mechanika
2129;U63GYIMQ07100360;W5100360;2011-06-21;2011-06-21;19870;Uszkodzenie;1;2614;Komentarz mechanika
2130;U63GYIMQ07100360;W5100360;2016-09-04;2016-09-06;19870;Opona;2;886;Komentarz mechanika
2131;U63GYIMQ07100360;W5100360;2008-10-17;2008-10-23;19870;Sprzeglo;5;6560;Komentarz mechanika
2132;U63GYIMQ07100360;W5100360;2008-10-17;2008-10-23;19870;Warczy;2;6851;Komentarz mechanika
2133;U63GYIMQ07100360;W5100360;2008-10-17;2008-10-23;19870;Wydech;1;4772;Komentarz mechanika
2134;T79ZJWTN74100362;C2100362;1995-06-01;1995-06-06;12753;Wydech;3;497;Komentarz mechanika
2135;T79ZJWTN74100362;C2100362;1995-06-01;1995-06-06;12753;Warczy;2;7230;Komentarz mechanika
2136;T79ZJWTN74100362;C2100362;1993-10-26;1993-10-27;12753;Hamulce;2;7907;Komentarz mechanika
2137;T79ZJWTN74100362;C2100362;1993-10-26;1993-10-27;12753;Wydech;2;4473;Komentarz mechanika
2138;T79ZJWTN74100362;C2100362;1993-10-26;1993-10-27;12753;Sprzeglo;2;6855;Komentarz mechanika
2139;T79ZJWTN74100362;C2100362;2007-10-23;2007-10-24;12753;Swiatla;5;3739;Komentarz mechanika
2140;T79ZJWTN74100362;C2100362;2007-10-23;2007-10-24;12753;Uszkodzenie;1;8360;Komentarz mechanika
2141;T79ZJWTN74100362;C2100362;1998-11-20;1998-11-21;12753;Sprzeglo;7;4770;Komentarz mechanika
2142;T79ZJWTN74100362;C2100362;1998-11-20;1998-11-21;12753;Wydech;6;2680;Komentarz mechanika
2143;T79ZJWTN74100362;C2100362;1998-11-20;1998-11-21;12753;Hamulce;4;6801;Komentarz mechanika
2144;T79ZJWTN74100362;C2100362;1998-11-20;1998-11-21;12753;Uszkodzenie;7;511;Komentarz mechanika
2145;O69TIMVF82100363;B4100363;2005-11-10;2005-11-10;13149;Opona;1;5863;Komentarz mechanika
2146;O69TIMVF82100363;B4100363;2005-11-10;2005-11-10;13149;Warczy;1;2834;Komentarz mechanika
2147;O69TIMVF82100363;B4100363;2005-11-10;2005-11-10;13149;Wydech;3;3032;Komentarz mechanika
2148;B27BGWRH08100366;S0100366;2020-12-27;2021-01-03;17174;Hamulce;6;5679;Komentarz mechanika
2149;W80JPSKB58100367;Y1100367;2016-05-24;2016-05-24;11299;Warczy;3;3732;Komentarz mechanika
2150;W80JPSKB58100367;Y1100367;2016-05-24;2016-05-24;11299;Opona;2;4491;Komentarz mechanika
2151;W80JPSKB58100367;Y1100367;2016-05-24;2016-05-24;11299;Hamulce;6;4829;Komentarz mechanika
2152;W80JPSKB58100367;Y1100367;2016-05-24;2016-05-24;11299;Silnik;2;9097;Komentarz mechanika
2153;W80JPSKB58100367;Y1100367;2012-10-24;2012-10-27;11299;Swiatla;3;287;Komentarz mechanika
2154;W80JPSKB58100367;Y1100367;2012-10-24;2012-10-27;11299;Hamulce;6;2793;Komentarz mechanika
2155;W80JPSKB58100367;Y1100367;2012-10-24;2012-10-27;11299;Sprzeglo;8;9370;Komentarz mechanika
2156;B81BHZAB07100368;S6100368;1999-07-01;1999-07-07;12546;Nadwozie;2;1755;Komentarz mechanika
2157;B81BHZAB07100368;S6100368;1999-07-01;1999-07-07;12546;Sprzeglo;1;1947;Komentarz mechanika
2158;B81BHZAB07100368;S6100368;1999-07-01;1999-07-07;12546;Warczy;1;1802;Komentarz mechanika
2159;B81BHZAB07100368;S6100368;1999-07-01;1999-07-07;12546;Uszkodzenie;8;4793;Komentarz mechanika
2160;B81BHZAB07100368;S6100368;2019-08-24;2019-08-26;12546;Sprzeglo;1;7392;Komentarz mechanika
2161;B81BHZAB07100368;S6100368;2019-08-24;2019-08-26;12546;Inne;3;8710;Komentarz mechanika
2162;R52QVVED36100369;E0100369;2009-06-23;2009-06-27;11578;Swiatla;2;3472;Komentarz mechanika
2163;R52QVVED36100369;E0100369;2009-06-23;2009-06-27;11578;Hamulce;2;8688;Komentarz mechanika
2164;R52QVVED36100369;E0100369;2009-06-23;2009-06-27;11578;Okna;8;4623;Komentarz mechanika
2165;R52QVVED36100369;E0100369;2011-12-11;2011-12-14;11578;Wydech;8;8958;Komentarz mechanika
2166;R52QVVED36100369;E0100369;2011-12-11;2011-12-14;11578;Uszkodzenie;8;6064;Komentarz mechanika
