G94RPHZU68100588,MAZ147,Brand3,Model3,SMALL,F9100588,1995-01-18,169,14530
J62CENOK87100589,MAZ147,Brand2,Model3,MEDIUM,F6100589,2020-03-14,176,10048
H38BWFSV03100590,MAL148,Brand4,Model4,SMALL,I1100590,2014-08-12,102,11635
C94ESHMH20100591,MAL148,Brand4,Model1,MEDIUM,A1100591,2016-01-12,175,13711
V58PIJJV56100592,MAL148,Brand1,Model1,LARGE,B2100592,2002-05-16,171,12076
A66KUKPH00100593,MAL148,Brand4,Model3,BIG,A0100593,1990-10-16,112,13512
H01ONGRA00100594,MAL148,Brand2,Model2,SMALL,C6100594,1998-11-07,192,15734
P75RABFI38100595,MAL148,Brand1,Model2,SMALL,N4100595,2019-05-12,193,13118
W23TVQEU62100596,MAL148,Brand2,Model3,MEDIUM,Y3100596,1998-03-01,148,15705
A47FAGIJ44100597,MAL148,Brand2,Model4,LARGE,A1100597,2006-08-15,114,16835
K62XNGWU02100598,MAL148,Brand3,Model4,BIG,Z6100598,2006-12-19,115,18356
V32FBGKD26100599,MAL148,Brand1,Model1,BIG,M3100599,2017-01-30,170,19164
Q90GODXR02100600,MAL148,Brand2,Model4,MEDIUM,F3100600,2006-08-11,154,16745
Z62OFNCY52100601,MAL148,Brand1,Model2,MEDIUM,U3100601,2002-01-01,110,15479
U42SBPOU22100602,MAL148,Brand3,Model3,SMALL,F8100602,1991-02-08,119,13890
O60NRUHQ73100603,MAL148,Brand3,Model4,BIG,R8100603,2011-07-23,134,19178
Z05JPLTM41100604,MAL148,Brand2,Model1,LARGE,E4100604,2019-08-25,143,13677
T36QPYMA24100605,MAL148,Brand1,Model3,LARGE,J8100605,2001-11-22,179,11355
A85MTKKI23100606,MAL148,Brand3,Model1,LARGE,E3100606,2001-09-25,110,14807
Y00EKNKU47100607,MAL148,Brand2,Model1,LARGE,D9100607,1992-04-09,181,13274
F67FOAGP65100608,LOD149,Brand2,Model4,SMALL,W2100608,2020-09-15,147,18757
Y49OEYJA63100609,LOD149,Brand2,Model1,MEDIUM,B1100609,2005-07-10,133,15216
B24ZNNJC85100610,LOD149,Brand1,Model4,LARGE,C3100610,2003-03-01,163,16242
X85HDODX29100611,LOD149,Brand2,Model1,BIG,B2100611,1999-09-27,187,17352
M02NWXFP41100612,LOD149,Brand4,Model2,MEDIUM,M4100612,1993-03-10,197,18034
R58JUTAD25100613,LOD149,Brand1,Model2,MEDIUM,I2100613,1991-07-15,137,19594
R95PIXVV02100614,LOD149,Brand3,Model3,SMALL,Q0100614,1994-08-23,148,14141
F04FDBVK74100615,LOD149,Brand2,Model4,LARGE,J5100615,2015-02-02,184,13403
G26AWQLJ65100616,LOD149,Brand4,Model1,SMALL,O6100616,1997-02-13,148,14829
K80BTNRH95100617,LOD149,Brand4,Model3,MEDIUM,Q1100617,2019-05-22,102,11845
F65GGHJF86100618,LOD149,Brand1,Model4,MEDIUM,I1100618,2019-01-17,188,17078
P37IJNYA52100619,LOD149,Brand3,Model3,MEDIUM,W7100619,2002-04-04,156,14528
R64RKLPM80100620,LOD149,Brand1,Model1,BIG,T3100620,2012-12-05,178,18027
I53TFJPT73100621,LOD149,Brand3,Model4,LARGE,G1100621,2005-01-25,177,10074
D58YHGQK41100622,LOD149,Brand2,Model2,SMALL,C8100622,1993-03-21,137,17551
A05STSHO60100623,LOD149,Brand1,Model3,LARGE,T8100623,1999-08-11,151,12166
Y97AETAL11100624,LOD149,Brand1,Model4,MEDIUM,O1100624,2001-01-01,151,11633
W21FTYWP83100625,LOD149,Brand2,Model3,BIG,X2100625,1996-05-17,150,17141
N29ZKOPJ04100626,LOD149,Brand3,Model4,SMALL,G8100626,1996-09-20,167,12690
F49SIFHO75100627,LOD149,Brand1,Model2,LARGE,N3100627,2005-08-01,147,11778
B01ZZAXZ12100628,LOD149,Brand4,Model4,MEDIUM,I4100628,2019-07-14,101,17039
D02DJRHN79100629,LOD149,Brand1,Model4,MEDIUM,Y7100629,2013-01-26,177,13324
F86NAOJO71100630,LOD149,Brand3,Model2,SMALL,F3100630,2018-09-30,138,14158
M78RUJLW10100631,LOD149,Brand3,Model4,SMALL,P9100631,2010-02-14,118,19755
V16FJNDZ66100632,MAZ150,Brand2,Model1,SMALL,X6100632,2016-06-10,131,17130
B66EZJYA77100633,MAZ150,Brand1,Model1,SMALL,P1100633,2002-11-27,182,14087
J18MQJAX55100634,MAZ150,Brand3,Model3,LARGE,G4100634,2019-11-07,171,13309
Z70RJXEB00100635,MAZ150,Brand2,Model2,MEDIUM,U0100635,1996-02-20,165,17148
F90IYGHC61100636,MAZ150,Brand4,Model4,BIG,E7100636,1990-08-26,200,14277
Y78TDSCF06100637,MAZ150,Brand4,Model2,SMALL,Q5100637,2013-08-27,181,11511
I89QSHVQ76100638,MAZ150,Brand4,Model4,SMALL,G9100638,2016-12-08,122,19368
L95TTRCU93100639,MAZ150,Brand1,Model2,SMALL,F5100639,2009-02-06,180,16269
C89YIJKJ87100640,MAZ150,Brand2,Model3,MEDIUM,D9100640,1996-06-08,150,13817
A52LXGHV34100641,MAZ150,Brand1,Model1,SMALL,M4100641,2015-12-14,159,15717
Y37QJLMF10100642,MAZ150,Brand1,Model2,LARGE,H5100642,2020-07-16,122,16986
I01NWUZB55100643,MAZ150,Brand2,Model4,LARGE,H0100643,1997-11-30,189,19566
N03UYASN37100644,MAZ150,Brand1,Model3,BIG,K5100644,2006-06-12,181,11941
T34EDKDD20100645,MAZ150,Brand2,Model3,BIG,V9100645,2012-07-26,172,15766
X39GLZLL11100646,MAZ150,Brand1,Model3,BIG,X5100646,2008-01-23,102,18430
W29DTYYJ33100647,MAZ150,Brand3,Model1,SMALL,A1100647,2006-08-12,148,15487
L54JAFWK45100648,DSK151,Brand3,Model1,BIG,K1100648,2010-10-01,193,11709
H89MFLWT67100649,DSK151,Brand1,Model1,MEDIUM,G8100649,2011-02-04,117,16074
C30ASFNL98100650,DSK151,Brand1,Model1,LARGE,S2100650,1993-12-09,117,17121
C92SIFRT34100651,DSK151,Brand1,Model1,SMALL,H2100651,2008-04-01,145,17411
X16JKOIP10100652,DSK151,Brand1,Model2,LARGE,Y6100652,2010-12-24,160,18053
H21KYDFE38100653,DSK151,Brand2,Model1,BIG,Z0100653,2019-11-14,100,10657
R22PJEKT63100654,DSK151,Brand2,Model3,SMALL,C2100654,2020-01-30,110,18014
U03VJNZT83100655,OPO152,Brand3,Model1,SMALL,A8100655,2000-02-01,134,17427
Q34ZQFZQ21100656,OPO152,Brand2,Model4,LARGE,E5100656,2016-12-01,184,15899
U43LYTJI19100657,OPO152,Brand1,Model1,MEDIUM,M2100657,1999-04-10,148,11885
X14WXGFU09100658,OPO152,Brand4,Model1,LARGE,L5100658,2000-07-28,144,14140
D72NLWWB15100659,OPO152,Brand1,Model3,MEDIUM,Q3100659,2002-11-05,179,14606
E52DBUEH89100660,OPO152,Brand1,Model2,BIG,X4100660,1990-11-24,161,11881
Y46MVCLP33100661,OPO152,Brand2,Model3,LARGE,T3100661,2019-02-19,144,10769
C16ZIADJ84100662,OPO152,Brand4,Model2,MEDIUM,T0100662,2007-11-29,175,10418
E30DCJCG81100663,OPO152,Brand3,Model3,BIG,X5100663,2012-06-09,158,19270
J22NRWNX26100664,OPO152,Brand1,Model1,SMALL,S8100664,1990-09-10,139,13479
I78AIHRR82100665,OPO152,Brand3,Model3,MEDIUM,G5100665,1993-07-18,122,17910
D18YRHLB47100666,OPO152,Brand3,Model3,SMALL,A1100666,2004-02-23,136,19468
X45FOVBK59100667,OPO152,Brand1,Model3,MEDIUM,H6100667,2001-03-23,153,17707
C71QYOBW80100668,OPO152,Brand4,Model1,LARGE,A6100668,2009-01-27,190,12720
R06ZRWOD50100669,OPO152,Brand1,Model2,BIG,J4100669,2013-07-28,115,16675
G23XXUPM28100670,OPO152,Brand2,Model3,BIG,Z5100670,2014-09-12,178,17859
Y89RERRG35100671,LUB153,Brand1,Model3,MEDIUM,M5100671,2004-04-13,119,17811
N03OYHYC95100672,LUB153,Brand1,Model1,BIG,P1100672,2016-12-26,192,11342
M35GPMZB22100673,LUB153,Brand2,Model1,SMALL,D1100673,2005-11-20,129,15437
K07ADROB78100674,LUB153,Brand3,Model4,MEDIUM,B1100674,2000-11-15,166,17067
A44WSJKV07100675,LOD154,Brand1,Model1,BIG,P3100675,2001-02-02,101,16107
A83PQFRH33100676,LOD154,Brand2,Model4,SMALL,M8100676,2001-02-18,190,12316
A64MYVFM22100677,LOD154,Brand4,Model2,SMALL,X8100677,2002-12-07,177,16454
K65SXXNO75100678,LOD154,Brand4,Model3,BIG,A3100678,2016-06-20,131,13046
B61NYHCN31100679,LOD154,Brand3,Model2,LARGE,L5100679,1999-10-31,135,14214
I69AJQCM11100680,LOD154,Brand2,Model2,LARGE,S3100680,2013-03-31,180,10843
G73OQXRB44100681,LOD154,Brand4,Model3,BIG,R9100681,2000-12-29,177,16893
Q70OPWUE04100682,LOD154,Brand4,Model3,BIG,F2100682,2020-03-20,193,18054
Q45TCIJH95100683,LOD154,Brand1,Model3,LARGE,M7100683,2007-04-29,149,17363
F78FHVLH45100684,LOD154,Brand4,Model3,BIG,S0100684,2013-02-11,102,16466
Z05FYYKS65100685,LOD154,Brand1,Model1,MEDIUM,K7100685,1991-04-04,166,17670
S16CICDV01100686,LOD154,Brand1,Model4,BIG,I6100686,1990-05-17,199,11193
X59GDHRT25100687,LOD154,Brand3,Model4,BIG,O6100687,1999-07-02,106,14500
A09LKFDC99100688,LOD154,Brand4,Model2,SMALL,D8100688,2008-03-31,116,18429
N80THBTD38100689,LOD154,Brand4,Model2,LARGE,B5100689,2003-08-11,182,18090
S96LJHTO92100690,LOD154,Brand4,Model4,BIG,V9100690,1998-02-15,116,18446
H87AUIZD35100691,LOD154,Brand2,Model2,BIG,I1100691,2003-01-19,109,15835
W24UDKMQ86100692,LOD154,Brand4,Model1,SMALL,O0100692,1991-06-01,150,13160
K93CHUMJ84100693,MAZ155,Brand1,Model3,SMALL,D7100693,2001-09-26,183,13823
J89XJMNX31100694,MAZ155,Brand1,Model1,LARGE,B2100694,1997-08-06,113,16306
R84AGQDW84100695,MAZ155,Brand2,Model4,BIG,V8100695,1992-05-07,117,18326
W94BIHEA79100696,MAZ155,Brand4,Model1,BIG,L9100696,1993-06-13,179,13525
K73RLMYO00100697,MAZ155,Brand1,Model3,SMALL,F9100697,1995-10-02,182,10356
E85PSRDG24100698,MAZ155,Brand3,Model1,BIG,U7100698,2004-09-19,113,10905
X95GQHSL68100699,MAZ155,Brand2,Model3,MEDIUM,B9100699,2020-04-22,116,17704
M14WQOGA31100700,MAZ155,Brand3,Model3,MEDIUM,R9100700,1997-04-23,154,14811
G23ECKFF82100701,MAZ155,Brand2,Model3,SMALL,F5100701,2015-11-24,114,18843
W10PAIOY40100702,LUK156,Brand2,Model4,SMALL,C9100702,2003-03-05,196,16941
Y89DXFZN39100703,LUK156,Brand4,Model4,BIG,K7100703,2012-11-18,191,12182
G60CQPYX73100704,LUK156,Brand3,Model1,LARGE,Q7100704,1993-01-17,181,17506
Z89QONCF57100705,LUK156,Brand2,Model3,LARGE,F0100705,1999-12-02,149,12030
V58FOSZJ62100706,LUK156,Brand3,Model4,MEDIUM,I3100706,1999-08-14,177,14448
J42GYUTY41100707,LUK156,Brand2,Model1,LARGE,M7100707,2007-11-02,102,11196
M04BTBNT34100708,LUK156,Brand2,Model2,MEDIUM,L8100708,1993-11-26,118,10862
N60SMWNI44100709,LUK156,Brand2,Model2,SMALL,E2100709,2005-04-20,185,19015
Z07NPKCG22100710,LUK156,Brand2,Model1,LARGE,C6100710,2012-06-09,155,16940
N68XXDXS18100711,LUK156,Brand2,Model2,BIG,P8100711,2020-11-15,156,14510
R78TGYSR04100712,LUK156,Brand2,Model4,SMALL,P9100712,2007-06-01,133,12672
F28SIYNM81100713,LUK156,Brand2,Model4,SMALL,I0100713,2013-11-24,199,19369
D75IGVNQ56100714,LUK156,Brand4,Model4,MEDIUM,Y2100714,2019-03-05,113,13760
P64BDDNA31100715,LUK156,Brand3,Model1,MEDIUM,V9100715,2010-04-29,189,14173
D74STUWB11100716,LUK156,Brand4,Model3,LARGE,M2100716,1996-03-24,195,17255
R78UPSUX64100717,LUK156,Brand3,Model3,MEDIUM,M9100717,2009-06-21,150,14961
X97XFIWF87100718,LUK156,Brand1,Model4,LARGE,L1100718,2013-08-04,158,13519
O48JISDG32100719,LUK156,Brand1,Model3,SMALL,R7100719,2011-03-16,195,18307
S97ZRVAT51100720,LUK156,Brand4,Model2,MEDIUM,H4100720,2020-01-04,139,16856
N36QUJES62100721,LUK156,Brand3,Model3,MEDIUM,F9100721,2008-03-06,173,13036
L11QSDVG39100722,LUK156,Brand2,Model2,SMALL,N8100722,2000-07-29,166,17112
S92IUHMH43100723,LUK156,Brand4,Model3,LARGE,I9100723,2001-03-27,117,14571
E64VTOGG52100724,OPO157,Brand3,Model3,LARGE,T8100724,1992-03-12,126,16886
B05MROJS84100725,OPO157,Brand2,Model4,BIG,S5100725,2001-01-29,179,17666
R10DFHWO64100726,OPO157,Brand4,Model3,MEDIUM,Y3100726,2015-05-09,197,13678
N62ZMYFM66100727,OPO157,Brand4,Model4,LARGE,U1100727,1994-03-01,185,12692
H81TZZOP42100728,OPO157,Brand3,Model2,SMALL,N4100728,1998-03-15,184,17103
N90KEAOE99100729,OPO157,Brand2,Model4,SMALL,U8100729,2000-02-17,132,17638
N37YGGCY31100730,OPO157,Brand1,Model2,LARGE,I4100730,2019-11-09,171,15577
X60YYMOG77100731,OPO157,Brand3,Model3,BIG,J2100731,1991-06-08,199,10046
Y42CTEUF22100732,OPO157,Brand4,Model1,SMALL,O6100732,2009-05-09,191,14720
P47QRJGR81100733,OPO157,Brand2,Model2,MEDIUM,X3100733,2011-01-19,195,11650
N70QORRA36100734,OPO157,Brand3,Model2,SMALL,Z5100734,2013-05-09,191,17492
M54NROSN10100735,OPO157,Brand2,Model1,BIG,N4100735,1998-09-10,125,17973
F74SGBMX48100736,OPO157,Brand4,Model4,SMALL,A7100736,1999-06-29,177,19839
W18YWURA58100737,OPO157,Brand3,Model1,MEDIUM,G9100737,2015-01-04,116,17930
T45ILUEO45100738,OPO157,Brand2,Model4,BIG,Z1100738,1990-07-28,122,18902
W95QTHMH13100739,OPO157,Brand1,Model2,LARGE,S2100739,1999-02-03,117,17587
H52SCZZI98100740,OPO157,Brand2,Model1,SMALL,V2100740,1998-08-27,126,16128
V28NNTMA41100741,LOD158,Brand4,Model2,LARGE,E8100741,1998-01-06,161,17057
Z72HMUXT78100742,LOD158,Brand3,Model1,SMALL,D5100742,2010-01-31,118,14979
V02WVHSK08100743,LOD158,Brand1,Model1,LARGE,G5100743,2010-10-27,106,17574
D14LHELS27100744,LOD158,Brand4,Model3,BIG,Y1100744,2009-07-06,142,11210
D04YRUXU56100745,LOD158,Brand3,Model1,BIG,R1100745,1993-08-20,148,17457
H68BAZBR13100746,LOD158,Brand4,Model2,LARGE,R7100746,1993-04-27,137,13493
U10YOLDB25100747,OPO159,Brand1,Model2,LARGE,W3100747,1991-05-02,152,10165
J80SZIWV97100748,OPO159,Brand3,Model1,BIG,V6100748,1997-12-02,110,15921
L56LJDWY30100749,OPO159,Brand1,Model2,LARGE,J6100749,2000-03-03,138,15050
M49QCJSF38100750,OPO159,Brand1,Model2,LARGE,H4100750,2000-11-21,192,18582
L08PSUMR38100751,OPO159,Brand3,Model2,LARGE,R6100751,2015-02-23,173,18388
C14ETOCS82100752,OPO159,Brand3,Model1,LARGE,H3100752,2003-11-10,102,18326
K61SOZYF72100753,OPO159,Brand3,Model1,MEDIUM,D2100753,2000-12-31,141,11109
N39ILYUQ23100754,OPO159,Brand4,Model4,SMALL,S1100754,1992-03-19,152,19854
Z21CLUAJ83100755,OPO159,Brand3,Model4,LARGE,R7100755,1998-01-15,152,12488
J28YCLYX32100756,OPO159,Brand3,Model1,LARGE,L6100756,2000-01-04,200,11103
M40APIXH63100757,OPO159,Brand3,Model2,LARGE,Z2100757,2010-08-01,186,16394
S82XFRPF39100758,OPO159,Brand2,Model3,MEDIUM,R0100758,2013-02-04,106,15340
F02AZFWG04100759,OPO159,Brand1,Model1,BIG,G7100759,1992-08-01,154,18951
V45HGVXX56100760,OPO159,Brand2,Model3,SMALL,Y9100760,2018-12-03,173,19557
G66UOZAH00100761,OPO159,Brand3,Model3,LARGE,I9100761,2010-10-19,102,14910
Q73NVEUY55100762,LUB160,Brand2,Model3,BIG,A4100762,2010-08-09,133,10685
E94VRTHJ23100763,LUB160,Brand2,Model3,BIG,S6100763,2008-08-24,153,16035
J21WLSNC40100764,LUB160,Brand1,Model3,SMALL,S7100764,1993-04-11,194,16095
H76NJLYK07100765,LUB160,Brand1,Model3,MEDIUM,W0100765,1997-06-27,187,17055
B65UVZVV32100766,LUB160,Brand4,Model4,SMALL,P0100766,2017-10-30,120,10407
J74WIEMZ10100767,LUB160,Brand1,Model1,BIG,M7100767,1990-03-27,140,17640
C12PAHNG41100768,LUB160,Brand4,Model1,LARGE,S0100768,2015-11-16,185,12881
P11WWQSZ41100769,LUB160,Brand1,Model3,MEDIUM,P4100769,2010-08-09,129,18237
A86SGCLD91100770,LUB160,Brand3,Model3,LARGE,W5100770,2015-05-25,190,19931
I34AMBIS50100771,LUB160,Brand3,Model2,MEDIUM,V9100771,1995-04-20,110,11608
X98TFUOI99100772,LUB160,Brand3,Model1,LARGE,W9100772,2004-08-11,184,18904
O34PBQKC10100773,KPM161,Brand1,Model1,MEDIUM,M1100773,1990-03-22,135,19606
L42AAAVX38100774,KPM161,Brand4,Model3,BIG,V1100774,1991-12-03,115,12138
Y37WIDUZ97100775,KPM161,Brand4,Model3,LARGE,F2100775,2009-06-05,114,16022
V91JSOES38100776,KPM161,Brand3,Model2,BIG,A5100776,1995-08-17,197,12298
W35QDPJQ66100777,KPM161,Brand2,Model1,BIG,A3100777,2001-10-14,172,11504
K07BLVGM04100778,KPM161,Brand4,Model2,MEDIUM,P4100778,1994-04-06,169,17107
N45NAMEL30100779,KPM161,Brand3,Model1,SMALL,I3100779,2002-05-30,189,15752
F67BVLBD37100780,KPM161,Brand4,Model4,MEDIUM,S9100780,1998-12-10,109,17012
W51BQPHN17100781,LUB162,Brand4,Model4,LARGE,R6100781,1995-05-02,162,18812
X18TKIUQ47100782,LUB162,Brand4,Model3,BIG,D1100782,2020-04-19,102,12815
E90LZUHC20100783,LUB162,Brand2,Model3,MEDIUM,J8100783,1993-11-13,165,16131
B65TWLCR09100784,LUB162,Brand2,Model2,SMALL,P7100784,1999-03-13,143,17937
D83PPVLZ91100785,LUB162,Brand1,Model1,MEDIUM,M5100785,2017-01-21,166,14044
M58ORZQP23100786,LUB162,Brand3,Model3,MEDIUM,M2100786,1996-05-27,176,10015
W76HVPXK16100787,LUB162,Brand1,Model3,LARGE,W1100787,2001-09-22,141,18446
G21AYOLU89100788,LUB162,Brand1,Model2,BIG,L5100788,2010-05-22,101,12799
G48OTTEL07100789,LUB162,Brand2,Model3,LARGE,J7100789,1994-03-18,114,18638
V49WTBNH74100790,LUB162,Brand1,Model3,MEDIUM,M0100790,2004-10-23,156,19865
T90YLONY72100791,LUB162,Brand1,Model1,LARGE,H5100791,2010-09-30,195,10610
F37JRLAG25100792,LUB162,Brand1,Model3,MEDIUM,I8100792,1992-04-05,137,19611
E80IYREI44100793,LUB162,Brand2,Model3,LARGE,H6100793,2015-12-23,105,15990
O77KTCYB60100794,LUB162,Brand2,Model3,SMALL,D4100794,2008-12-25,198,14346
H70VCXXB95100795,LUB162,Brand3,Model1,LARGE,C9100795,2017-03-07,184,14671
B45ZHFTV37100796,LUB162,Brand3,Model1,MEDIUM,M8100796,2005-10-31,114,13167
P35DOPPI53100797,LUB162,Brand2,Model1,MEDIUM,L2100797,1995-08-11,129,15330
S24IMEMU18100798,LUB162,Brand3,Model2,BIG,G2100798,1991-09-01,117,13784
Y93MXPCY11100799,LOD163,Brand3,Model3,SMALL,I9100799,2009-07-05,156,15196
X15TSZDM67100800,LOD163,Brand2,Model4,BIG,F7100800,2018-06-20,183,19239
A93TKXAE37100801,LOD163,Brand4,Model4,BIG,M5100801,2018-01-29,110,11060
E37JELVA29100802,LOD163,Brand4,Model2,SMALL,C7100802,2014-01-16,113,12425
A97GVPNX32100803,LOD163,Brand2,Model3,MEDIUM,W9100803,1997-08-19,100,18645
D08LZPFH92100804,LOD163,Brand2,Model2,LARGE,N0100804,2017-01-17,160,17699
W47QWLHS22100805,LOD163,Brand1,Model4,BIG,N6100805,2006-07-25,106,15321
Z19MXLTG20100806,MAL164,Brand4,Model3,MEDIUM,T2100806,1998-11-13,199,10859
H99CNIKW56100807,MAL164,Brand3,Model2,MEDIUM,V7100807,2014-06-11,139,18757
J57LZMYD37100808,MAL164,Brand3,Model4,BIG,K4100808,2014-03-16,178,10698
K28AXVKH87100809,MAL164,Brand1,Model4,LARGE,V2100809,2004-05-07,118,19255
Y24HPJVW58100810,MAL164,Brand4,Model3,LARGE,E9100810,2016-02-21,117,14997
F83KMDBO64100811,MAL164,Brand2,Model2,LARGE,M9100811,2019-09-21,120,12488
V78CFMDI22100812,MAL164,Brand1,Model1,LARGE,P7100812,2001-04-25,199,19944
R12QVYUB25100813,MAL164,Brand1,Model3,LARGE,L8100813,1994-07-24,130,12848
B59TUDDL41100814,MAL164,Brand1,Model1,MEDIUM,P6100814,2015-04-19,157,14271
K00XDYKE88100815,MAL164,Brand3,Model3,SMALL,T8100815,2017-07-27,184,19567
U81UDKDS03100816,MAL164,Brand2,Model2,SMALL,Q5100816,2001-12-24,110,11589
F93DOQWH33100817,MAL164,Brand3,Model3,BIG,A2100817,2003-03-15,159,17667
D37PVUZT83100818,LUK165,Brand2,Model4,SMALL,O0100818,1997-11-17,151,10751
X43WLXOO01100819,LUK165,Brand2,Model1,SMALL,A1100819,2004-07-27,195,17976
P17YXUYO45100820,LUK165,Brand2,Model3,LARGE,L0100820,2010-05-21,142,13644
Q28SDWRM33100821,LUK165,Brand3,Model1,SMALL,Z4100821,2011-11-13,196,12415
Y85ZNRXA38100822,LUK165,Brand3,Model4,BIG,E8100822,1990-05-23,152,10612
C89MITPV47100823,LUK165,Brand1,Model3,SMALL,O7100823,1999-08-15,176,12768
R79UGSCD97100824,LUK165,Brand1,Model1,LARGE,W9100824,2019-02-22,152,12235
P75DWWAX26100825,MAZ166,Brand3,Model1,SMALL,W0100825,2019-11-09,181,11087
N54CKDOO90100826,MAZ166,Brand1,Model4,SMALL,S7100826,2003-06-17,104,17270
P29SEYPO95100827,MAZ166,Brand1,Model2,BIG,T4100827,1995-10-14,122,19702
N52QFUYG67100828,MAZ166,Brand1,Model2,BIG,J5100828,2003-12-24,183,19643
P23YPWBH46100829,MAZ166,Brand4,Model2,SMALL,F7100829,2013-10-10,176,10588
I73EQVCJ71100830,MAZ166,Brand4,Model1,SMALL,M0100830,2004-09-24,147,13662
D14VBMER52100831,KPM167,Brand1,Model2,MEDIUM,F5100831,1996-05-17,154,13139
P29NNBUQ12100832,KPM167,Brand4,Model4,LARGE,C6100832,1995-11-01,171,16176
H47XWZPF38100833,KPM167,Brand2,Model3,BIG,S8100833,1991-11-21,180,14526
Q64KQHIR25100834,KPM167,Brand2,Model2,SMALL,N6100834,2015-12-07,176,17359
Y09MUTMM73100835,KPM167,Brand4,Model2,BIG,P2100835,1991-03-30,132,11472
P05YVHGP33100836,KPM167,Brand2,Model1,SMALL,O1100836,1997-04-12,166,17404
X26FGAUL49100837,KPM167,Brand1,Model2,SMALL,R4100837,2011-07-27,108,11354
H26SMGMB12100838,KPM167,Brand4,Model1,MEDIUM,P4100838,2018-11-21,133,17921
I93PVUVU16100839,KPM167,Brand3,Model2,BIG,E4100839,2012-02-10,181,12010
W39WYUZI45100840,KPM167,Brand2,Model2,SMALL,L8100840,1999-03-10,137,10385
S85MDXZK37100841,KPM167,Brand3,Model3,BIG,K3100841,1994-06-06,131,14757
Y61ZIZLI87100842,KPM167,Brand4,Model3,LARGE,E2100842,1994-09-01,159,17979
C31WQMPK28100843,KPM167,Brand2,Model1,BIG,T3100843,1992-12-12,182,17673
E31ECLSM71100844,KPM167,Brand1,Model1,BIG,G9100844,1996-02-12,116,15430
A32AAGID56100845,KPM167,Brand1,Model3,LARGE,N0100845,1993-11-17,105,15277
U43XFYLQ50100846,KPM167,Brand2,Model3,LARGE,K1100846,2007-06-26,166,14124
A51FSMTZ82100847,KPM167,Brand3,Model3,LARGE,R9100847,2004-01-15,103,13895
Z02LZSVF63100848,KPM167,Brand4,Model1,MEDIUM,W4100848,1995-09-03,188,10429
N05TRXHV70100849,KPM167,Brand4,Model1,LARGE,B1100849,2008-07-14,161,18620
N90KONTC16100850,KPM167,Brand1,Model3,SMALL,A4100850,1996-09-21,145,11338
K10JFXZH63100851,KPM167,Brand2,Model4,BIG,M0100851,1994-12-20,175,14739
Y33ZAULM92100852,KPM167,Brand2,Model1,LARGE,E0100852,2015-11-23,200,19676
V15JODDB32100853,LOD168,Brand2,Model3,SMALL,A2100853,1993-03-03,195,11221
E34QOKCG28100854,LOD168,Brand4,Model4,LARGE,N6100854,1997-12-24,170,11013
G76BZFFN70100855,LOD168,Brand2,Model4,LARGE,G4100855,2004-05-11,114,16395
B71TYBNL02100856,LOD168,Brand1,Model4,BIG,J0100856,2018-04-08,104,15565
C14MFFVX96100857,MAZ169,Brand2,Model3,BIG,H8100857,1995-06-15,184,14164
Q04GBLYG24100858,MAZ169,Brand4,Model2,MEDIUM,X3100858,2019-04-13,102,18823
N43TATZG43100859,MAZ169,Brand2,Model4,BIG,L1100859,2006-01-04,162,13776
S07GHXBJ06100860,MAZ169,Brand2,Model4,MEDIUM,E2100860,1990-03-25,157,11090
W50CXQZP70100861,MAZ169,Brand4,Model4,BIG,S1100861,1993-05-29,165,14780
B34CKTEY42100862,MAZ169,Brand2,Model1,LARGE,W5100862,2014-05-01,166,10806
W16VWZNJ64100863,MAZ169,Brand1,Model1,MEDIUM,M8100863,2006-06-25,162,11620
L24VLAFR71100864,LUB170,Brand3,Model2,BIG,J8100864,2007-11-20,147,14137
S41RWHQC86100865,LUB170,Brand2,Model3,LARGE,V3100865,1992-12-12,168,18206
J99CDDJM52100866,LUB170,Brand1,Model2,MEDIUM,C0100866,2015-10-10,156,17826
S68KOOCP52100867,LUB170,Brand1,Model1,LARGE,J3100867,2000-08-22,166,17090
X21ZNYLA73100868,LUB170,Brand1,Model4,SMALL,O5100868,1993-04-25,179,16490
L66OAMYO85100869,LUB170,Brand4,Model1,SMALL,Y0100869,2006-11-03,192,13867
Y58LGBTM05100870,LUB170,Brand4,Model3,MEDIUM,J9100870,2017-12-06,136,19678
Q62WBRGX90100871,LUB170,Brand1,Model4,SMALL,Z7100871,1993-10-30,197,10409
J13JMNVO53100872,LUB170,Brand2,Model2,MEDIUM,Y5100872,2020-06-27,188,15156
D13XDAKC36100873,LUB170,Brand4,Model4,BIG,H6100873,2007-07-27,132,14400
V11QFUVY16100874,LUB170,Brand3,Model2,SMALL,L2100874,2013-05-08,160,16586
A68GCFVK58100875,LUB170,Brand4,Model4,LARGE,U4100875,2003-02-12,120,13206
M16CIUDV06100876,MAL171,Brand2,Model4,BIG,E9100876,2001-09-14,116,11098
B06GZOAV91100877,MAL171,Brand3,Model4,BIG,E2100877,2014-03-20,144,12632
L00CJFOR26100878,MAL171,Brand4,Model3,BIG,K2100878,2010-11-08,151,18375
J34DNHAJ09100879,MAL171,Brand2,Model2,SMALL,A7100879,2006-09-20,175,13362
C21CHBCH13100880,MAL171,Brand2,Model4,SMALL,C1100880,2007-02-17,185,15585
N36SGAHD28100881,MAL171,Brand3,Model1,MEDIUM,G3100881,2004-05-06,108,10162
